brand;artist;title;album;style;difficulty;total_xp;artwork_filename;pdf_filename;assignment_title;assignment_xp;soundslice_slug;publishing_status;instrument_removed;pdf_filename_tabs_and_notation;content_id
guitareo;Whitney Houston;Greatest Love Of All;Whitney Houston;Pop;6;150;whitney-houston-whitney-houston.jpg;whitney-houston-greatest-love-of-all-tab-standard.pdf;Greatest Love Of All;25;7qR4c;Published;FALSE;whitney-houston-greatest-love-of-all-tab.pdf;
guitareo;Wiz Khalifa;See You Again;Most Wanted, Vol. 2;Pop;6;150;wiz-khalifa-most-wanted-vol-2.jpg;wiz-khalifa-see-you-again-tab-standard.pdf;See You Again;25;wcq4c;Published;FALSE;wiz-khalifa-see-you-again-tab.pdf;
guitareo;Zayn;I Don’t Wanna Live Forever;Fifty Shades Darker: Original Motion Picture Soundtrack;;4;150;zayn-fifty-shades-darker-original-motion-picture-soundtrack.jpg;zayn-i-dont-wanna-live-forever-tab-standard.pdf;I Don’t Wanna Live Forever;25;Hcq4c;Published;FALSE;zayn-i-dont-wanna-live-forever-tab.pdf;
guitareo;Zedd & Alessia Cara;Stay;Everything, Everything (Original Motion Picture Soundtrack);Pop;6;150;zedd-and-alessia-cara-everything-everything-original-motion-picture-soundtrack.jpg;zedd-and-alessia-cara-stay-tab-standard.pdf;Stay;25;Jcq4c;Published;FALSE;zedd-and-alessia-cara-stay-tab.pdf;
guitareo;Zedd, Maren Morris & Grey;The Middle;The Middle;Pop;1;100;zedd-maren-morris-and-grey-the-middle.jpg;zedd-maren-morris-and-grey-the-middle-tab-standard.pdf;The Middle;25;Bcq4c;Published;FALSE;zedd-maren-morris-and-grey-the-middle-tab.pdf;
guitareo;Blink-182;Dammit;Dude Ranch;Rock;5;150;blink182-dude-ranch.jpg;blink182-dammit-tab-standard.pdf;Dammit;25;V-X4c;Published;FALSE;blink182-dammit-tab.pdf;
guitareo;Bob Marley;Three Little Birds;Exodus;Latin/World;1;100;bob-marley--exodus.jpg;bob-marley--three-little-birds-tab-standard.pdf;Three Little Birds;25;hDq4c;Published;FALSE;bob-marley--three-little-birds-tab.pdf;
guitareo;Ramones;I Wanna Be Sedated;Road To Ruin;Rock;5;150;ramones-road-to-ruin.jpg;ramones-i-wanna-be-sedated-tab-standard.pdf;I Wanna Be Sedated;25;-sq4c;Published;FALSE;ramones-i-wanna-be-sedated-tab.pdf;
guitareo;Ramones;Sheena Is A Punk Rocker;Rocket To Russia;Rock;3;100;ramones-rocket-to-russia.jpg;ramones-sheena-is-a-punk-rocker-tab-standard.pdf;Sheena Is A Punk Rocker;25;KMq4c;Published;FALSE;ramones-sheena-is-a-punk-rocker-tab.pdf;
guitareo;The Astronauts;Baja;Surfin' With The Astronauts;Pop;3;100;the-astronauts-surfin-with-the-astronauts.jpg;the-astronauts-baja-tab-standard.pdf;Baja;25;Q8q4c;Published;FALSE;the-astronauts-baja-tab.pdf;
guitareo;The Cramps;Goo Goo Muck;Psychedelic Jungle;Rock;4;150;the-cramps-psychedelic-jungle.jpg;the-cramps-goo-goo-muck-tab-standard.pdf;Goo Goo Muck;25;pDq4c;Published;FALSE;the-cramps-goo-goo-muck-tab.pdf;
guitareo;The Offspring;The Kids Aren't Alright;Americana;Rock;5;150;the-offspring-americana.jpg;the-offspring-the-kids-arent-alright-tab-standard.pdf;The Kids Aren't Alright;25;kpX4c;Published;FALSE;the-offspring-the-kids-arent-alright-tab.pdf;
guitareo;The Rivieras;California Sun;California Sun;Rock;5;150;the-rivieras-california-sun.jpg;the-rivieras-california-sun-tab-standard.pdf;California Sun;25;Rkq4c;Published;FALSE;the-rivieras-california-sun-tab.pdf;
pianote;Traditional Hymn;Amazing Grace;;Hymn;3;100;traditional-hymn--.jpg;traditional-hymn--amazing-grace.pdf;Amazing Grace;25;Ls34c;Published;FALSE;;
pianote;Ace of Base;Beautiful Life;The Bridge;EDM;4;150;ace-of-base-the-bridge.jpg;ace-of-base-beautiful-life.pdf;Beautiful Life;25;Fs34c;Published;FALSE;;
pianote;Holiday;Deck The Halls;;Christmas;3;100;holiday-.jpg;holiday-deck-the-halls.pdf;Deck The Halls;25;kMX4c;Published;FALSE;;
pianote;Dobie Gray;Drift Away;Drift Away;Rock;4;150;dobie-gray-drift-away.jpg;dobie-gray-drift-away.pdf;Drift Away;25;Ks34c;Published;FALSE;;
pianote;Owl City;Fireflies;Ocean Eyes;Pop;6;150;owl-city-ocean-eyes.jpg;owl-city-fireflies.pdf;Fireflies;25;9vR4c;Published;FALSE;;
pianote;Neil Young;Heart Of Gold;Harvest;Folk, Country, Rock;5;150;neil-young-harvest.jpg;neil-young-heart-of-gold.pdf;Heart Of Gold;25;KvR4c;Published;FALSE;;
pianote;Belinda Carlisle;Heaven Is A Place On Earth;Heaven on Earth;Pop;4;150;belinda-carlisle-heaven-on-earth.jpg;belinda-carlisle-heaven-is-a-place-on-earth.pdf;Heaven Is A Place On Earth;25;xvR4c;Published;FALSE;;
pianote;Hymn;How Great Thou Art;;Hymn;4;150;hymn-.jpg;hymn-how-great-thou-art.pdf;How Great Thou Art;25;9s34c;Published;FALSE;;
pianote;Carly Rae Jepsen;I Really Like You;Emotion;Pop;4;150;carly-rae-jepsen-emotion.jpg;carly-rae-jepsen-i-really-like-you.pdf;I Really Like You;25;Ps34c;Published;FALSE;;
pianote;Live;Lightning Crashes;Throwing Copper;Rock;4;150;live-throwing-copper.jpg;live-lightning-crashes.pdf;Lightning Crashes;25;SZR4c;Published;FALSE;;
pianote;Neil Diamond;Sweet Caroline;Sweet Caroline;Rock, Pop;4;150;neil-diamond-sweet-caroline.jpg;neil-diamond-sweet-caroline.pdf;Sweet Caroline;25;8s34c;Published;FALSE;;
pianote;Ariana Grande;Thank U, Next;Thank U, Next;Pop;5;150;ariana-grande-thank-u-next.jpg;ariana-grande-thank-u-next.pdf;Thank U, Next;25;ns34c;Published;FALSE;;
pianote;Dido;Thank You;No Angel;R&B;4;150;dido-no-angel.jpg;dido-thank-you.pdf;Thank You;25;gs34c;Published;FALSE;;
pianote;Lady Gaga;The Edge Of Glory;Born This Way;Pop;5;150;lady-gaga-born-this-way.jpg;lady-gaga-the-edge-of-glory.pdf;The Edge Of Glory;25;pZR4c;Published;FALSE;;
pianote;Kenny Rogers;The Gambler;The Gambler;Country;3;100;kenny-rogers-the-gambler.jpg;kenny-rogers-the-gambler.pdf;The Gambler;25;NLR4c;Published;FALSE;;
pianote;Miranda Lambert;The House That Built Me;Revolution;Country;4;150;miranda-lambert-revolution.jpg;miranda-lambert-the-house-that-built-me.pdf;The House That Built Me;25;Zs34c;Published;FALSE;;
pianote;Robert John;The Lion Sleeps Tonight;The Lion Sleeps Tonight - Single;Pop;3;100;robert-john-the-lion-sleeps-tonight-single.jpg;robert-john-the-lion-sleeps-tonight.pdf;The Lion Sleeps Tonight;25;-vR4c;Published;FALSE;;
pianote;Zedd, Maren Morris, & Grey;The Middle;The Middle - Single;Pop;4;150;zedd-maren-morris-and-grey-the-middle-single.jpg;zedd-maren-morris-and-grey-the-middle.pdf;The Middle;25;VLR4c;Published;FALSE;;
pianote;Celine Dion;The Power Of Love;The Colour of My Love;Pop;4;150;celine-dion-the-colour-of-my-love.jpg;celine-dion-the-power-of-love.pdf;The Power Of Love;25;gvR4c;Published;FALSE;;
pianote;Hoobastank;The Reason;The Reason;Rock;4;150;hoobastank-the-reason.jpg;hoobastank-the-reason.pdf;The Reason;25;QvR4c;Published;FALSE;;
pianote;Lenka;The Show;Lenka;Pop;3;100;lenka-lenka.jpg;lenka-the-show.pdf;The Show;25;nvR4c;Published;FALSE;;
pianote;Ace of Base;The Sign;Happy Nation;Pop;5;150;ace-of-base-happy-nation.jpg;ace-of-base-the-sign.pdf;The Sign;25;fLR4c;Published;FALSE;;
pianote;Brandi Carlile;The Story;The Story;Rock;4;150;brandi-carlile-the-story.jpg;brandi-carlile-the-story.pdf;The Story;25;Qs34c;Published;FALSE;;
pianote;Gwen Stefani;The Sweet Escape;The Sweet Escape;EDM;4;150;gwen-stefani-the-sweet-escape.jpg;gwen-stefani-the-sweet-escape.pdf;The Sweet Escape;25;MLR4c;Published;FALSE;;
pianote;Ingrid Michaelson;The Way I Am;Girls and Boys;Folk;4;150;ingrid-michaelson-girls-and-boys.jpg;ingrid-michaelson-the-way-i-am.pdf;The Way I Am;25;kLR4c;Published;FALSE;;
pianote;The Chainsmokers feat. Kelsea Ballerini;This Feeling;Sick Boy;Pop;4;150;the-chainsmokers-feat-kelsea-ballerini-sick-boy.jpg;the-chainsmokers-feat-kelsea-ballerini-this-feeling.pdf;This Feeling;25;4LR4c;Published;FALSE;;
pianote;Sam Smith;Too Good At Goodbyes;The Thrill of It All;Pop;4;150;sam-smith-the-thrill-of-it-all.jpg;sam-smith-too-good-at-goodbyes.pdf;Too Good At Goodbyes;25;yLR4c;Published;FALSE;;
pianote;Natalie Imbruglia;Torn;Left of the Middle;Pop;4;150;natalie-imbruglia-left-of-the-middle.jpg;natalie-imbruglia-torn.pdf;Torn;25;FvR4c;Published;FALSE;;
pianote;Britney Spears;Toxic;In the Zone;Pop;4;150;britney-spears-in-the-zone.jpg;britney-spears-toxic.pdf;Toxic;25;7s34c;Published;FALSE;;
pianote;P!nk;Try;The Truth About Love;Pop/Rock;4;150;pink-the-truth-about-love.jpg;pink-try.pdf;Try;25;wLR4c;Published;FALSE;;
pianote;Katy Perry;Unconditionally;Prism;Pop;4;150;katy-perry-prism.jpg;katy-perry-unconditionally.pdf;Unconditionally;25;YLR4c;Published;FALSE;;
pianote;Natasha Bedingfield;Unwritten;Unwritten;Pop;5;150;natasha-bedingfield-unwritten.jpg;natasha-bedingfield-unwritten.pdf;Unwritten;25;lLR4c;Published;FALSE;;
pianote;John Mayer;Waiting On The World To Change;Continuum;Rock, Pop/Rock, Blues;5;150;john-mayer-continuum.jpg;john-mayer-waiting-on-the-world-to-change.pdf;Waiting On The World To Change;25;zLR4c;Published;FALSE;;
pianote;Green Day;Wake Me Up When September Ends;American Idiot;Rock;3;100;green-day-american-idiot.jpg;green-day-wake-me-up-when-september-ends.pdf;Wake Me Up When September Ends;25;-s34c;Published;FALSE;;
pianote;P!nk;Walk Me Home;Hurts 2B Human;Pop;4;150;pink-hurts-2b-human.jpg;pink-walk-me-home.pdf;Walk Me Home;25;xs34c;Published;FALSE;;
pianote;Patsy Cline;Walkin’ After Midnight;Patsy Cline;Country;5;150;patsy-cline-patsy-cline.jpg;patsy-cline-walkin-after-midnight.pdf;Walkin’ After Midnight;25;ts34c;Published;FALSE;;
pianote;fun.;We Are Young;Some Nights;Pop, Rock;4;150;fun-some-nights.jpg;fun-we-are-young.pdf;We Are Young;25;g-R4c;Published;FALSE;;
pianote;P!nk;What About Us;Beautiful Trauma;EDM;4;150;pink-beautiful-trauma.jpg;pink-what-about-us.pdf;What About Us;25;5s34c;Published;FALSE;;
pianote;One Direction;What Makes You Beautiful;Up All Night;Pop;5;150;one-direction-up-all-night.jpg;one-direction-what-makes-you-beautiful.pdf;What Makes You Beautiful;25;6-R4c;Published;FALSE;;
pianote;Jason Derulo;Whatcha Say;Jason Derulo;Pop, R&B;4;150;jason-derulo-jason-derulo.jpg;jason-derulo-whatcha-say.pdf;Whatcha Say;25;G-R4c;Published;FALSE;;
pianote;Imagine Dragons;Whatever It Takes;Evolve;Rock;4;150;imagine-dragons-evolve.jpg;imagine-dragons-whatever-it-takes.pdf;Whatever It Takes;25;2LR4c;Published;FALSE;;
pianote;Prince;When Doves Cry;Purple Rain;Pop;5;150;prince-purple-rain.jpg;prince-when-doves-cry.pdf;When Doves Cry;25;RLR4c;Published;FALSE;;
pianote;Anna Kendrick;Cups (When I'm Gone);Ultimate Pitch Perfect: Original Motion Picture Soundtrack;Pop;5;150;anna-kendrick-ultimate-pitch-perfect-original-motion-picture-soundtrack.jpg;anna-kendrick-cups-when-im-gone.pdf;Cups (When I'm Gone);25;3LR4c;Published;FALSE;;
pianote;Whitney Houston;Where Do Broken Hearts Go;Whitney;R&B, Pop;4;150;whitney-houston-whitney.jpg;whitney-houston-where-do-broken-hearts-go.pdf;Where Do Broken Hearts Go;25;XLR4c;Published;FALSE;;
pianote;Dido;White Flag;Life for Rent;Pop;4;150;dido-life-for-rent.jpg;dido-white-flag.pdf;White Flag;25;qLR4c;Published;FALSE;;
pianote;Andy Williams;Winter Wonderland;Merry Christmas;Christmas;5;150;andy-williams-merry-christmas.jpg;andy-williams-winter-wonderland.pdf;Winter Wonderland;25;6s34c;Published;FALSE;;
pianote;Oasis;Wonderwall;(What's the Story) Morning Glory?;Rock;5;150;oasis-whats-the-story-morning-glory.jpg;oasis-wonderwall.pdf;Wonderwall;25;HLR4c;Published;FALSE;;
pianote;The Beatles;Yellow Submarine;Revolver;Pop;4;150;the-beatles-revolver.jpg;the-beatles-yellow-submarine.pdf;Yellow Submarine;25;TLR4c;Published;FALSE;;
pianote;Lifehouse;You And Me;Lifehouse;Rock;4;150;lifehouse-lifehouse.jpg;lifehouse-you-and-me.pdf;You And Me;25;JLR4c;Published;FALSE;;
pianote;Wayne King;You Are My Sunshine;The Wayne King Collection;Jazz, Traditional;4;150;wayne-king-the-wayne-king-collection.jpg;wayne-king-you-are-my-sunshine.pdf;You Are My Sunshine;25;r-R4c;Published;FALSE;;
pianote;Carly Simon;You’re So Vain;No Secrets;Rock;4;150;carly-simon-no-secrets.jpg;carly-simon-youre-so-vain.pdf;You’re So Vain;25;bLR4c;Published;FALSE;;
pianote;The Cranberries;Zombie;No Need to Argue;Rock;4;150;the-cranberries-no-need-to-argue.jpg;the-cranberries-zombie.pdf;Zombie;25;sLR4c;Published;FALSE;;
pianote;Brad Kane and Lea Salonga;A Whole New World;Aladdin: Original Motion Picture Soundtrack;Disney, Soundtrack;5;150;brad-kane-and-lea-salonga-aladdin-original-motion-picture-soundtrack.jpg;brad-kane-and-lea-salonga-a-whole-new-world.pdf;A Whole New World;25;tvR4c;Published;FALSE;;
pianote;Howard Ashman, Alan Menken;Be Our Guest;Beauty and the Beast: Original Motion Picture Soundtrack;Disney, Soundtrack;5;150;howard-ashman-alan-menken-beauty-and-the-beast-original-motion-picture-soundtrack.jpg;howard-ashman-alan-menken-be-our-guest.pdf;Be Our Guest;25;1LR4c;Published;FALSE;;
pianote;Lin-manuel Miranda;We Don't Talk About Bruno;Encanto: Original Motion Picture Soundtrack;Disney, Soundtrack;6;150;linmanuel-miranda-encanto-original-motion-picture-soundtrack.jpg;linmanuel-miranda-we-dont-talk-about-bruno.pdf;We Don't Talk About Bruno;25;h-R4c;Published;FALSE;;
pianote;Alan Menken, David Zippel;Zero to Hero;Hercules: Original Motion Picture Soundtrack;Disney, Soundtrack;5;150;alan-menken-david-zippel-hercules-original-motion-picture-soundtrack.jpg;alan-menken-david-zippel-zero-to-hero.pdf;Zero to Hero;25;m-R4c;Published;FALSE;;
pianote;Donny Osmond;I'll Make a Man Out of You;Mulan: Original Motion Picture Soundtrack;Disney, Soundtrack;5;150;donny-osmond-mulan-original-motion-picture-soundtrack.jpg;donny-osmond-ill-make-a-man-out-of-you.pdf;I'll Make a Man Out of You;25;v-R4c;Published;FALSE;;
pianote;Olivia Rodrigo;Driver's License;Sour;Pop;5;150;olivia-rodrigo-sour.jpg;olivia-rodrigo-drivers-license.pdf;Driver's License;25;S-R4c;Published;FALSE;;
pianote;Adele;Million Years Ago;25;Folk, Pop;5;150;adele-25.jpg;adele-million-years-ago.pdf;Million Years Ago;25;p-R4c;Published;FALSE;;
pianote;Green Day;Good Riddance (Time Of Your Life);Nimrod;Rock;5;150;green-day-nimrod.jpg;green-day-good-riddance-time-of-your-life.pdf;Good Riddance (Time Of Your Life);25;NQR4c;Published;FALSE;;
pianote;Fleetwood Mac;Dreams;Rumours;Rock;6;150;fleetwood-mac-rumours.jpg;fleetwood-mac-dreams.pdf;Dreams;25;cQR4c;Published;FALSE;;
pianote;Andrew Lloyd Webber;I Only Want To Say (Gethsemane);Jesus Christ Superstar - The Musical;Musical;6;150;andrew-lloyd-webber-jesus-christ-superstar-the-musical.jpg;andrew-lloyd-webber-i-only-want-to-say-gethsemane-.pdf;I Only Want To Say (Gethsemane);25;VQR4c;Published;FALSE;;
pianote;Boublil and Schonberg;Castle On A Cloud;Les Misérables - The Musical;Musical;5;150;boublil-and-schonberg-les-miserables-the-musical.jpg;boublil-and-schonberg-castle-on-a-cloud.pdf;Castle On A Cloud;25;fQR4c;Published;FALSE;;
pianote;Boublil and Schonberg;On My Own;Les Misérables - The Musical;Musical;5;150;boublil-and-schonberg-les-miserables-the-musical.jpg;boublil-and-schonberg-on-my-own-.pdf;On My Own;25;Gs34c;Published;FALSE;;
pianote;Charles Strouse;I Don't Need Anything But You;Annie - The Musical;Musical;5;150;charles-strouse-annie-the-musical.jpg;charles-strouse-i-dont-need-anything-but-you.pdf;I Don't Need Anything But You;25;DQR4c;Published;FALSE;;
pianote;Charles Strouse;Maybe;Annie - The Musical;Musical;5;150;charles-strouse-annie-the-musical.jpg;charles-strouse-maybe.pdf;Maybe;25;XMX4c;Published;FALSE;;
pianote;Frank Loesser;Luck Be A Lady;Guys And Dolls - The Musical;Musical;5;150;frank-loesser-guys-and-dolls-the-musical.jpg;frank-loesser-luck-be-a-lady.pdf;Luck Be A Lady;25;MQR4c;Published;FALSE;;
pianote;Lerner & Loewe;On The Street Where You Live;My Fair Lady - The Musical;Musical;5;150;lerner-and-loewe-my-fair-lady-the-musical.jpg;lerner-and-loewe-on-the-street-where-you-live.pdf;On The Street Where You Live;25;kQR4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;Edelweiss;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;3;100;rodgers-and-hammerstein-the-sound-of-music-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-edelweiss-.pdf;Edelweiss;25;4QR4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;Getting To Know You;The King And I: Original Motion Picture Soundtrack;Soundtrack, Musical;5;150;rodgers-and-hammerstein-the-king-and-i-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-getting-to-know-you.pdf;Getting To Know You;25;yQR4c;Published;FALSE;;
pianote;Julie Andrews;My Favorite Things;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;4;150;julie-andrews-the-sound-of-music-original-motion-picture-soundtrack.jpg;julie-andrews-my-favorite-things.pdf;My Favorite Things;25;2MX4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;Oh, What A Beautiful Mornin';Oklahoma! - The Musical;Soundtrack, Musical;5;150;rodgers-and-hammerstein-oklahoma-the-musical.jpg;rodgers-and-hammerstein-oh-what-a-beautiful-mornin-.pdf;Oh, What A Beautiful Mornin';25;wQR4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;Sixteen Going On Seventeen;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;5;150;rodgers-and-hammerstein-the-sound-of-music-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-sixteen-going-on-seventeen-.pdf;Sixteen Going On Seventeen;25;YQR4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;Something Good;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;6;150;rodgers-and-hammerstein-the-sound-of-music-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-something-good.pdf;Something Good;25;zMX4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;The Lonely Goatherd;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;4;150;rodgers-and-hammerstein-the-sound-of-music-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-the-lonely-goatherd-.pdf;The Lonely Goatherd;25;lMX4c;Published;FALSE;;
pianote;Rodgers & Hammerstein;The Sound Of Music;The Sound Of Music: Original Motion Picture Soundtrack;Soundtrack, Musical;6;150;rodgers-and-hammerstein-the-sound-of-music-original-motion-picture-soundtrack.jpg;rodgers-and-hammerstein-the-sound-of-music.pdf;The Sound Of Music;25;YMX4c;Published;FALSE;;
pianote;Harry Styles;As It Was;Harry's House;Pop;4;150;harry-styles-harrys-house.jpg;harry-styles-as-it-was.pdf;As It Was;25;lQR4c;Published;FALSE;;
pianote;The Weeknd;I Feel It Coming;Starboy;Pop;5;150;the-weeknd-starboy.jpg;the-weeknd-i-feel-it-coming.pdf;I Feel It Coming;25;zQR4c;Published;FALSE;;
pianote;The Weeknd;Blinding Lights;After Hours;Pop;4;150;the-weeknd-after-hours.jpg;the-weeknd-blinding-lights.pdf;Blinding Lights;25;2QR4c;Published;FALSE;;
pianote;The Weeknd;Can't Feel My Face;Beauty Behind the Madness;Pop;5;150;the-weeknd-beauty-behind-the-madness.jpg;the-weeknd-cant-feel-my-face.pdf;Can't Feel My Face;25;CQR4c;Published;FALSE;;
pianote;Irving Berlin;Puttin' On The Ritz;Puttin' On The Ritz - The Musical Film;Musical;5;150;irving-berlin-puttin-on-the-ritz-the-musical-film.jpg;irving-berlin-puttin-on-the-ritz.pdf;Puttin' On The Ritz;25;RQR4c;Published;FALSE;;
pianote;Marvin Gaye;I Heard It Through The Grapevine (Original Version);In The Groove;R&B;5;150;marvin-gaye-in-the-groove.jpg;marvin-gaye-i-heard-it-through-the-grapevine-original-version.pdf;I Heard It Through The Grapevine (Original Version);25;3QR4c;Published;FALSE;;
pianote;Traditional Carol;Greensleeves;;Traditional;3;100;traditional-carol-.jpg;traditional-carol-greensleeves.pdf;Greensleeves;25;XQR4c;Published;FALSE;;
pianote;Stölzel / Bach;Bist Du Bei Mir;;Classical;3;100;stolzel--bach-.jpg;stolzel--bach-bist-du-bei-mir.pdf;Bist Du Bei Mir;25;qQR4c;Published;FALSE;;
pianote;Andy Williams;Blue Christmas;I Still Believe In Santa Claus;Christmas;5;150;andy-williams-i-still-believe-in-santa-claus.jpg;andy-williams-blue-christmas.pdf;Blue Christmas;25;wMX4c;Published;FALSE;;
pianote;Andy Williams;The Most Wonderful Time Of The Year;The Andy Williams Christmas Album;Christmas;5;150;andy-williams-the-andy-williams-christmas-album.jpg;andy-williams-the-most-wonderful-time-of-the-year.pdf;The Most Wonderful Time Of The Year;25;yMX4c;Published;FALSE;;
pianote;Traditional;Still, Still, Still;;Christmas;3;100;traditional-.jpg;traditional-still-still-still.pdf;Still, Still, Still;25;HQR4c;Published;FALSE;;
pianote;Traditional Carol;We Three Kings Of Orient Are;;Christmas;2;100;traditional-carol-.jpg;traditional-carol-we-three-kings-of-orient-are.pdf;We Three Kings Of Orient Are;25;TQR4c;Published;FALSE;;
pianote;Traditional Carol;It Came Upon The Midnight Clear;;Christmas;3;100;traditional-carol-.jpg;traditional-carol-it-came-upon-the-midnight-clear.pdf;It Came Upon The Midnight Clear;25;5vR4c;Published;FALSE;;
pianote;Vince Guaraldi;Christmas Time Is Here;A Charlie Brown Christmas;Jazz, Christmas, Soundtrack;6;150;vince-guaraldi-a-charlie-brown-christmas.jpg;vince-guaraldi-christmas-time-is-here.pdf;Christmas Time Is Here;25;4MX4c;Published;FALSE;;
pianote;African-American Spiritual;Balm In Gilead;;Traditional, Gospel, Hymn;5;150;africanamerican-spiritual-.jpg;africanamerican-spiritual-balm-in-gilead.pdf;Balm In Gilead;25;Ws34c;Published;FALSE;;
pianote;African-American Spiritual;Every Time I Feel The Spirit;;Traditional, Gospel, Hymn;5;150;africanamerican-spiritual-.jpg;africanamerican-spiritual-every-time-i-feel-the-spirit.pdf;Every Time I Feel The Spirit;25;ds34c;Published;FALSE;;
pianote;African-American Spiritual;Go, Tell It On The Mountain;;Traditional, Gospel, Hymn;5;150;africanamerican-spiritual-.jpg;africanamerican-spiritual-go-tell-it-on-the-mountain.pdf;Go, Tell It On The Mountain;25;1s34c;Published;FALSE;;
pianote;African-American Spiritual;This Little Light Of Mine;;Traditional, Gospel, Hymn;5;150;africanamerican-spiritual-.jpg;africanamerican-spiritual-this-little-light-of-mine.pdf;This Little Light Of Mine;25;bs34c;Published;FALSE;;
pianote;African-American Spiritual;Were You There?;;Traditional, Gospel, Hymn;4;150;africanamerican-spiritual-.jpg;africanamerican-spiritual-were-you-there.pdf;Were You There?;25;ss34c;Published;FALSE;;
pianote;Nina Simone;I Loves You, Porgy;Little Girl Blue;Jazz, Pop;5;150;nina-simone-little-girl-blue.jpg;nina-simone-i-loves-you-porgy.pdf;I Loves You, Porgy;25;Ss34c;Published;FALSE;;
pianote;Nina Simone;I Put A Spell On You;I Put A Spell On You;R&B;5;150;nina-simone-i-put-a-spell-on-you.jpg;nina-simone-i-put-a-spell-on-you.pdf;I Put A Spell On You;25;ps34c;Published;FALSE;;
pianote;The Beach Boys;Wouldn't It Be Nice;Pet Sounds;Rock, Pop;4;150;the-beach-boys-pet-sounds.jpg;the-beach-boys-wouldnt-it-be-nice.pdf;Wouldn't It Be Nice;25;vs34c;Published;FALSE;;
pianote;The Supremes;Baby Love;Where Did Our Love Go;Pop, R&B;5;150;the-supremes-where-did-our-love-go.jpg;the-supremes-baby-love.pdf;Baby Love;25;hs34c;Published;FALSE;;
pianote;Al Martino;Spanish Eyes;My Cherie;Jazz;4;150;al-martino-my-cherie.jpg;al-martino-spanish-eyes.pdf;Spanish Eyes;25;rs34c;Published;FALSE;;
pianote;Oscar Peterson;Tin Tin Deo;Perfect Peterson: The Best Of THe Pablo And Telarc Recordings;Jazz;8;200;oscar-peterson-perfect-peterson-the-best-of-the-pablo-and-telarc-recordings.jpg;oscar-peterson-tin-tin-deo.pdf;Tin Tin Deo;25;1MX4c;Published;FALSE;;
pianote;"John ""dizzy"" Gillespie, Frank Paparelli";A Night In Tunisia;Sarah Vaughan;Jazz;6;150;john-dizzy-gillespie-frank-paparelli-sarah-vaughan.jpg;john-dizzy-gillespie-frank-paparelli-a-night-in-tunisia.pdf;A Night In Tunisia;25;ms34c;Published;FALSE;;
pianote;John Jacob Niles;What Songs Were Sung;Karina Gauvin, Michael McMahon & Nora Shulman;Christmas;6;150;john-jacob-niles-karina-gauvin-michael-mcmahon-and-nora-shulman.jpg;john-jacob-niles-what-songs-were-sung.pdf;What Songs Were Sung;25;TMX4c;Published;FALSE;;
pianote;AC/DC;It's a Long Way to the Top (If You Wanna Rock 'n' Roll);T.N.T./High Voltage;Rock;5;150;acdc-tnthigh-voltage.jpg;acdc-its-a-long-way-to-the-top-if-you-wanna-rock-n-roll.pdf;It's a Long Way to the Top (If You Wanna Rock 'n' Roll);25;Bs34c;Published;FALSE;;
pianote;Bryan Adams;(Everything I Do) I Do It For You;Robin Hood - Prince Of Thieves: Original Motion Picture Soundtrack;Soft Rock;6;150;bryan-adams-robin-hood-prince-of-thieves-original-motion-picture-soundtrack.jpg;bryan-adams-everything-i-do-i-do-it-for-you.pdf;(Everything I Do) I Do It For You;25;v6l4c;Published;FALSE;;
pianote;Cutting Crew;(I Just) Died In Your Arms;Broadcast;Pop/Rock;5;150;cutting-crew-broadcast.jpg;cutting-crew-i-just-died-in-your-arms.pdf;(I Just) Died In Your Arms;25;m6l4c;Published;FALSE;;
pianote;Feist;1234;The Reminder;Pop;6;150;feist-the-reminder.jpg;feist-1234.pdf;1234;25;h6l4c;Published;FALSE;;
pianote;Thirsty Merc;20 Good Reasons;Slideshows;Pop/Rock;5;150;thirsty-merc-slideshows.jpg;thirsty-merc-20-good-reasons.pdf;20 Good Reasons;25;wWz4c;Published;FALSE;;
pianote;Taylor Swift;22;Red;Pop;5;150;taylor-swift-red.jpg;taylor-swift-22.pdf;22;25;SC44c;Published;FALSE;;
pianote;Phil Collins;A Groovy Kind Of Love;Buster;Pop;6;150;phil-collins-buster.jpg;phil-collins-a-groovy-kind-of-love.pdf;A Groovy Kind Of Love;25;SDl4c;Published;FALSE;;
