CONTENT_ID	Brand	Lesson Title	Content Type	CMS URL	Course/Pack	Permission IDs
233612	guitareo	500 Songs In 5 Days	pack	https://admin.musora.com/admin#/content/guitareo/233612	500 Songs In 5 Days	55
233941	guitareo	500 Songs in 5 Days	pack-bundle	https://admin.musora.com/admin#/content/guitareo/233941	500 Songs In 5 Days	55
234013	guitareo	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234013	500 Songs In 5 Days	55
234016	guitareo	The Million Dollar Chord Progression	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234016	500 Songs In 5 Days	55
234017	guitareo	Chord Order	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234017	500 Songs In 5 Days	55
234018	guitareo	Using a Capo to Play in Any Key	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234018	500 Songs In 5 Days	55
234019	guitareo	Expanding the Progression	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234019	500 Songs In 5 Days	55
234020	guitareo	Adding in Some Style	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234020	500 Songs In 5 Days	55
234021	guitareo	Playing in Other Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234021	500 Songs In 5 Days	55
234022	guitareo	Bar Chords for a New Dimension	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/234022	500 Songs In 5 Days	55
228534	pianote	500 Songs In 5 Days	pack	https://admin.musora.com/admin#/content/pianote/228534	500 Songs In 5 Days	51
228535	pianote	500 Songs In 5 Days	pack-bundle	https://admin.musora.com/admin#/content/pianote/228535	500 Songs In 5 Days	51
228536	pianote	Introduction	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228536	500 Songs In 5 Days	51
228537	pianote	Day 1: The Song Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228537	500 Songs In 5 Days	51
228538	pianote	Day 2: The Order	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228538	500 Songs In 5 Days	51
228539	pianote	Day 3: Adding Style & Flair	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228539	500 Songs In 5 Days	51
228540	pianote	Day 4: The Inversions	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228540	500 Songs In 5 Days	51
228541	pianote	Day 5: The Keys	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228541	500 Songs In 5 Days	51
228542	pianote	Bonus: Complex Chords	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228542	500 Songs In 5 Days	51
228550	pianote	Bonus: The Melody	pack-bundle-lesson	https://admin.musora.com/admin#/content/pianote/228550	500 Songs In 5 Days	51
224874	guitareo	Acoustic Guitar Made Easy - May 2019 Semester	semester-pack	https://admin.musora.com/admin#/content/guitareo/224874	Acoustic Guitar Made Easy - May 2019 Semester	49
224875	guitareo	How To Use Acoustic Guitar Made Easy	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224875	Acoustic Guitar Made Easy - May 2019 Semester	49
224876	guitareo	Setting Up Your Practice Space	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224876	Acoustic Guitar Made Easy - May 2019 Semester	49
224877	guitareo	Practice Planner	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224877	Acoustic Guitar Made Easy - May 2019 Semester	49
224878	guitareo	Changing Strings & Setups	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224878	Acoustic Guitar Made Easy - May 2019 Semester	49
224879	guitareo	Tuning	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224879	Acoustic Guitar Made Easy - May 2019 Semester	49
224880	guitareo	Strumming Technique	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224880	Acoustic Guitar Made Easy - May 2019 Semester	49
224881	guitareo	Rhythm	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224881	Acoustic Guitar Made Easy - May 2019 Semester	49
224882	guitareo	Simple Chords - Start Playing!	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224882	Acoustic Guitar Made Easy - May 2019 Semester	49
224883	guitareo	Timing	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224883	Acoustic Guitar Made Easy - May 2019 Semester	49
224884	guitareo	Open Chords 1	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224884	Acoustic Guitar Made Easy - May 2019 Semester	49
224885	guitareo	Strumming Patterns 1	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224885	Acoustic Guitar Made Easy - May 2019 Semester	49
224886	guitareo	Changing Chords Smoothly	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224886	Acoustic Guitar Made Easy - May 2019 Semester	49
224887	guitareo	Open Chords 2	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224887	Acoustic Guitar Made Easy - May 2019 Semester	49
224888	guitareo	"Song 1 - ""Horse With No Name"""	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224888	Acoustic Guitar Made Easy - May 2019 Semester	49
224889	guitareo	Open Chords 3	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224889	Acoustic Guitar Made Easy - May 2019 Semester	49
224890	guitareo	Strumming Patterns 2	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224890	Acoustic Guitar Made Easy - May 2019 Semester	49
224891	guitareo	"Song 2 - ""Brown Eyed Girl"""	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224891	Acoustic Guitar Made Easy - May 2019 Semester	49
224892	guitareo	Strumming Patterns 3	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224892	Acoustic Guitar Made Easy - May 2019 Semester	49
224893	guitareo	Oddball Chords	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224893	Acoustic Guitar Made Easy - May 2019 Semester	49
224894	guitareo	"Song 3 - ""Let It Be"""	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224894	Acoustic Guitar Made Easy - May 2019 Semester	49
224895	guitareo	Chord Movement	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224895	Acoustic Guitar Made Easy - May 2019 Semester	49
224896	guitareo	"Song 4 - ""Jambalaya"""	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224896	Acoustic Guitar Made Easy - May 2019 Semester	49
224897	guitareo	Music Theory 1 - The Major Scale	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224897	Acoustic Guitar Made Easy - May 2019 Semester	49
224898	guitareo	Music Theory 2 - Major Keys	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224898	Acoustic Guitar Made Easy - May 2019 Semester	49
224899	guitareo	Capo	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224899	Acoustic Guitar Made Easy - May 2019 Semester	49
224900	guitareo	Music Theory 3 - Major & Minor Chords	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224900	Acoustic Guitar Made Easy - May 2019 Semester	49
224901	guitareo	Strumming Embellishments	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224901	Acoustic Guitar Made Easy - May 2019 Semester	49
224902	guitareo	"Song 5 - ""Take It Easy"""	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224902	Acoustic Guitar Made Easy - May 2019 Semester	49
224903	guitareo	Fingerstyle	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224903	Acoustic Guitar Made Easy - May 2019 Semester	49
224904	guitareo	Crosspicking	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224904	Acoustic Guitar Made Easy - May 2019 Semester	49
224905	guitareo	Wrap Up	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/224905	Acoustic Guitar Made Easy - May 2019 Semester	49
268039	drumeo	Electrify Your Drumming	pack	https://admin.musora.com/admin#/content/drumeo/268039	Electrify Your Drumming	68
268040	drumeo	Getting Started With Electrify Your Drumming	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268040	Electrify Your Drumming	68
268041	drumeo	What Is EDM?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268041	Electrify Your Drumming	68
268042	drumeo	The Different Styles Of EDM	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268042	Electrify Your Drumming	68
268043	drumeo	The Physics Of Drumming To Electronics	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268043	Electrify Your Drumming	68
268044	drumeo	Essential Gear & Setup	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268044	Electrify Your Drumming	68
268045	drumeo	Metronome & Click Track	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268045	Electrify Your Drumming	68
268046	drumeo	Listening Recommendations	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268046	Electrify Your Drumming	68
268047	drumeo	The Kick & The Snare	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268047	Electrify Your Drumming	68
268048	drumeo	The Importance Of The Kick	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268048	Electrify Your Drumming	68
268049	drumeo	Fine-Tuning Your Kick Sound	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268049	Electrify Your Drumming	68
268050	drumeo	Tuning Your Kick Drum	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268050	Electrify Your Drumming	68
268051	drumeo	The Importance Of The Snare	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268051	Electrify Your Drumming	68
268052	drumeo	Snares vs. Claps	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268052	Electrify Your Drumming	68
268053	drumeo	The Hi-Hat	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268053	Electrify Your Drumming	68
268054	drumeo	The Importance Of The Hi-Hat	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268054	Electrify Your Drumming	68
268055	drumeo	Straight 8th Notes	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268055	Electrify Your Drumming	68
268056	drumeo	8th Note Upbeats	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268056	Electrify Your Drumming	68
268057	drumeo	8th Note Shuffle Pattern	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268057	Electrify Your Drumming	68
268058	drumeo	Opening The Hi-Hats	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268058	Electrify Your Drumming	68
268059	drumeo	Straight 16th Notes	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268059	Electrify Your Drumming	68
268060	drumeo	Differentiating Straight From Swing 16ths	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268060	Electrify Your Drumming	68
268061	drumeo	Triplets	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268061	Electrify Your Drumming	68
268062	drumeo	Risers	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268062	Electrify Your Drumming	68
268063	drumeo	What Are Risers?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268063	Electrify Your Drumming	68
268064	drumeo	The All-Important Single Stroke Crescendo	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268064	Electrify Your Drumming	68
268065	drumeo	Building Energy With Note Speed	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268065	Electrify Your Drumming	68
268066	drumeo	Adding Even More Energy	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268066	Electrify Your Drumming	68
268067	drumeo	Setting Up The Drop	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268067	Electrify Your Drumming	68
268068	drumeo	"How To ""Rise"" On The Toms & Cymbals"	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268068	Electrify Your Drumming	68
268069	drumeo	Down Tempo EDM	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268069	Electrify Your Drumming	68
268070	drumeo	What Is Down Tempo EDM?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268070	Electrify Your Drumming	68
268071	drumeo	Down Tempo Drumming Vibe	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268071	Electrify Your Drumming	68
268072	drumeo	The Reggaeton Beat	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268072	Electrify Your Drumming	68
268073	drumeo	Leaving Space For Low Frequencies	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268073	Electrify Your Drumming	68
268074	drumeo	The Importance Of Sound Design	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268074	Electrify Your Drumming	68
268075	drumeo	Techno	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268075	Electrify Your Drumming	68
268076	drumeo	What Is Techno & Hardcore Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268076	Electrify Your Drumming	68
268077	drumeo	Four On The Floor	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268077	Electrify Your Drumming	68
268078	drumeo	Hi-Hat & Ride Control	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268078	Electrify Your Drumming	68
268079	drumeo	Thinking Musically	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268079	Electrify Your Drumming	68
268080	drumeo	The Clap Is The Backbeat	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268080	Electrify Your Drumming	68
268081	drumeo	The Snare Machine	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268081	Electrify Your Drumming	68
268082	drumeo	Techno Performance	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268082	Electrify Your Drumming	68
268083	drumeo	House	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268083	Electrify Your Drumming	68
268084	drumeo	What Is House Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268084	Electrify Your Drumming	68
268085	drumeo	Popular Ride & Hi-Hat Patterns	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268085	Electrify Your Drumming	68
268086	drumeo	Hi-Hat & Backbeat Builds	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268086	Electrify Your Drumming	68
268087	drumeo	"That ""Swingy"" Feel"	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268087	Electrify Your Drumming	68
268088	drumeo	Locking The Hi-Hat With The Bass Line	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268088	Electrify Your Drumming	68
268089	drumeo	The Endless House Loop Challenge	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268089	Electrify Your Drumming	68
268090	drumeo	Big Room	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268090	Electrify Your Drumming	68
268091	drumeo	What Is Big Room Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268091	Electrify Your Drumming	68
268092	drumeo	Kick Drum Sound	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268092	Electrify Your Drumming	68
268093	drumeo	Snare Risers For Big Room	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268093	Electrify Your Drumming	68
268094	drumeo	The Reggaeton Tom	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268094	Electrify Your Drumming	68
268095	drumeo	The Backbeat Build	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268095	Electrify Your Drumming	68
268096	drumeo	Trance	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268096	Electrify Your Drumming	68
268097	drumeo	What Is Trance Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268097	Electrify Your Drumming	68
268098	drumeo	Kickin' On The Arpeggiator	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268098	Electrify Your Drumming	68
268099	drumeo	Common Trance Hi-Hat Patterns	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268099	Electrify Your Drumming	68
268100	drumeo	Hard Dance	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268100	Electrify Your Drumming	68
268101	drumeo	What Is Hard Dance Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268101	Electrify Your Drumming	68
268102	drumeo	"The ""Rock & Punk"" Attitude"	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268102	Electrify Your Drumming	68
268103	drumeo	Sound Design For Hard Dance	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268103	Electrify Your Drumming	68
268104	drumeo	The Drill Sergeant Approach	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268104	Electrify Your Drumming	68
268105	drumeo	Risers & Layers	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268105	Electrify Your Drumming	68
268106	drumeo	Hip-Hop & Trap	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268106	Electrify Your Drumming	68
268107	drumeo	What Is Hip-Hop & Trap Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268107	Electrify Your Drumming	68
268108	drumeo	Straight vs. Swing Grooves	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268108	Electrify Your Drumming	68
268109	drumeo	Slow Trappin' Bass & Hi-Hat	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268109	Electrify Your Drumming	68
268110	drumeo	Locking In With The Vocals	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268110	Electrify Your Drumming	68
268111	drumeo	Glitch The Funk Up	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268111	Electrify Your Drumming	68
268112	drumeo	Breaks & Breakbeat	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268112	Electrify Your Drumming	68
268113	drumeo	What Is Breakbeat Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268113	Electrify Your Drumming	68
268114	drumeo	Breaks On The Snare	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268114	Electrify Your Drumming	68
268115	drumeo	Adding Ghost Notes	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268115	Electrify Your Drumming	68
268116	drumeo	Fast Tempo Breakbeats	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268116	Electrify Your Drumming	68
268117	drumeo	Making Your Sound Bite	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268117	Electrify Your Drumming	68
268118	drumeo	Dubstep	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268118	Electrify Your Drumming	68
268119	drumeo	What Is Dubstep?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268119	Electrify Your Drumming	68
268120	drumeo	From One Drop To Dubstep	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268120	Electrify Your Drumming	68
268121	drumeo	The Half-Time Feel	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268121	Electrify Your Drumming	68
268122	drumeo	Dubstep vs. Half-Time Drum 'N' Bass	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268122	Electrify Your Drumming	68
268123	drumeo	Dubstep Risers	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268123	Electrify Your Drumming	68
268124	drumeo	Drum 'N' Bass & Jungle	pack-bundle	https://admin.musora.com/admin#/content/drumeo/268124	Electrify Your Drumming	68
268125	drumeo	What Is Drum 'N' Bass & Jungle Music?	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268125	Electrify Your Drumming	68
268126	drumeo	Basic Drum 'N' Bass Beat #1	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268126	Electrify Your Drumming	68
268127	drumeo	Basic Drum 'N' Bass Beat #2	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268127	Electrify Your Drumming	68
268128	drumeo	Breaking Up The Snare	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268128	Electrify Your Drumming	68
268129	drumeo	Drum 'N' Bass Fills & Risers	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268129	Electrify Your Drumming	68
268130	drumeo	Half-Time Drum 'N' Bass	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268130	Electrify Your Drumming	68
268131	drumeo	The Amen Break Feel	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/268131	Electrify Your Drumming	68
269458	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269458	Electrify Your Drumming	68
269461	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269461	Electrify Your Drumming	68
269463	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269463	Electrify Your Drumming	68
269464	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269464	Electrify Your Drumming	68
269465	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269465	Electrify Your Drumming	68
269466	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269466	Electrify Your Drumming	68
269467	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269467	Electrify Your Drumming	68
269469	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269469	Electrify Your Drumming	68
269470	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269470	Electrify Your Drumming	68
269471	drumeo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/269471	Electrify Your Drumming	68
270254	drumeo	Bonus Lessons	pack-bundle	https://admin.musora.com/admin#/content/drumeo/270254	Electrify Your Drumming	68
270255	drumeo	Why You Need To Learn EDM Music	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/270255	Electrify Your Drumming	68
272949	drumeo	Live Q&A	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/272949	Electrify Your Drumming	68
274659	drumeo	Applying Electrify Your Drumming To All Genres	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/274659	Electrify Your Drumming	68
276437	drumeo	Bonus Play-Alongs	pack-bundle-lesson	https://admin.musora.com/admin#/content/drumeo/276437	Electrify Your Drumming	68
350720	guitareo	Rhythm & Groove	course	https://admin.musora.com/admin#/content/guitareo/350720	Rhythm & Groove	83
350722	guitareo	The Importance Of Rhythm	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350722	Rhythm & Groove	83
350723	guitareo	The Essentials Of Rhythm	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350723	Rhythm & Groove	83
350724	guitareo	It All Starts With Counting	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350724	Rhythm & Groove	83
350725	guitareo	Make Your Strum Patterns FEEL Good!	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350725	Rhythm & Groove	83
350726	guitareo	"Spice Up Your Rhythm With The ""Sultans Of Swing"" Fill"	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350726	Rhythm & Groove	83
350727	guitareo	The Beauty Of Triplets	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350727	Rhythm & Groove	83
350728	guitareo	Changing Up The Feel To Create Interest	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350728	Rhythm & Groove	83
350730	guitareo	Putting It All Together By Creating SPACE	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350730	Rhythm & Groove	83
350731	guitareo	Conclusion	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/350731	Rhythm & Groove	83
357134	guitareo	Who Is Sami Ghawi - Trailer	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/357134	Rhythm & Groove	83
358866	guitareo	Sami Ghawi Live Q&A	pack-bundle-lesson	https://admin.musora.com/admin#/content/guitareo/358866	Rhythm & Groove	83
310414	singeo	Singing Starter Kit	course	https://admin.musora.com/admin#/content/singeo/310414	Singing Starter Kit	75
318845	singeo	Are You Ready To Sing Better?	course-part	https://admin.musora.com/admin#/content/singeo/318845	Singing Starter Kit	75
318846	singeo	3 Things Every Singer Needs To Know	course-part	https://admin.musora.com/admin#/content/singeo/318846	Singing Starter Kit	75
318847	singeo	Understanding Your Unique Voice	course-part	https://admin.musora.com/admin#/content/singeo/318847	Singing Starter Kit	75
318848	singeo	The Most Important Vocal Exercises	course-part	https://admin.musora.com/admin#/content/singeo/318848	Singing Starter Kit	75
318849	singeo	Sing Songs Better	course-part	https://admin.musora.com/admin#/content/singeo/318849	Singing Starter Kit	75
318850	singeo	The Singer's Secret Weapon	course-part	https://admin.musora.com/admin#/content/singeo/318850	Singing Starter Kit	75
318851	singeo	Where To Go Next?	course-part	https://admin.musora.com/admin#/content/singeo/318851	Singing Starter Kit	75
373610	singeo	The Essential Guide To Beautiful Harmonies	course	https://admin.musora.com/admin#/content/singeo/373610	The Essential Guide To Beautiful Harmonies	86
373729	singeo	Your First Harmony	course-part	https://admin.musora.com/admin#/content/singeo/373729	The Essential Guide To Beautiful Harmonies	86
373730	singeo	The Secret To Finding A Harmony	course-part	https://admin.musora.com/admin#/content/singeo/373730	The Essential Guide To Beautiful Harmonies	86
373731	singeo	Harmony In Action	course-part	https://admin.musora.com/admin#/content/singeo/373731	The Essential Guide To Beautiful Harmonies	86
373732	singeo	What If My Harmony Doesn't Fit?	course-part	https://admin.musora.com/admin#/content/singeo/373732	The Essential Guide To Beautiful Harmonies	86
373733	singeo	Expanding Your Options	course-part	https://admin.musora.com/admin#/content/singeo/373733	The Essential Guide To Beautiful Harmonies	86
373734	singeo	The Easiest Harmony In The World	course-part	https://admin.musora.com/admin#/content/singeo/373734	The Essential Guide To Beautiful Harmonies	86
373735	singeo	Let's Sing Some Harmonies	course-part	https://admin.musora.com/admin#/content/singeo/373735	The Essential Guide To Beautiful Harmonies	86
373736	singeo	What Makes A Great Harmony Singer	course-part	https://admin.musora.com/admin#/content/singeo/373736	The Essential Guide To Beautiful Harmonies	86
217320	guitareo	Acoustic Guitar Made Easy	semester-pack	https://admin.musora.com/admin#/content/guitareo/217320	Acoustic Guitar Made Easy	46
217366	guitareo	Setting Up Your Practice Space	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217366	Acoustic Guitar Made Easy	46
217408	guitareo	Practice Planner	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217408	Acoustic Guitar Made Easy	46
217409	guitareo	Changing Strings & Setups	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217409	Acoustic Guitar Made Easy	46
217410	guitareo	Tuning	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217410	Acoustic Guitar Made Easy	46
217411	guitareo	Strumming Technique	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217411	Acoustic Guitar Made Easy	46
217412	guitareo	Rhythm	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217412	Acoustic Guitar Made Easy	46
217413	guitareo	Simple Chords - Start Playing!	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217413	Acoustic Guitar Made Easy	46
217414	guitareo	Timing	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217414	Acoustic Guitar Made Easy	46
217415	guitareo	Open Chords 1	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217415	Acoustic Guitar Made Easy	46
217416	guitareo	Strumming Patterns 1	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217416	Acoustic Guitar Made Easy	46
217417	guitareo	Changing Chords Smoothly	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217417	Acoustic Guitar Made Easy	46
217418	guitareo	Open Chords 2	semester-pack-lesson	https://admin.musora.com/admin#/content/guitareo/217418	Acoustic Guitar Made Easy	46
