CONTENT_ID	Brand	Lesson Title	Content Type	CMS URL	Permission IDs	Parent Title
284826	drumeo	Funny The Way It Is	song	https://admin.musora.com/admin#/content/drumeo/284826	92;94;78	
328163	drumeo	Foxtrot Uniform Charlie Kilo	song	https://admin.musora.com/admin#/content/drumeo/328163	92;94;78	
385401	drumeo	For The First Time	song	https://admin.musora.com/admin#/content/drumeo/385401	92;94;78	
371169	drumeo	Faster	song	https://admin.musora.com/admin#/content/drumeo/371169	92;94;78	
406288	drumeo	First Of The Year (Equinox)	song	https://admin.musora.com/admin#/content/drumeo/406288	92;94;78	
330311	drumeo	Fool Like You	song	https://admin.musora.com/admin#/content/drumeo/330311	92;94;78	
275596	drumeo	For Big Sid	song	https://admin.musora.com/admin#/content/drumeo/275596	92;94;78	
328178	drumeo	Florentine Pogen	song	https://admin.musora.com/admin#/content/drumeo/328178	92;94;78	
382368	drumeo	The Face	song	https://admin.musora.com/admin#/content/drumeo/382368	92;94;78	
317255	drumeo	Figure It Out	song	https://admin.musora.com/admin#/content/drumeo/317255	92;94;78	
309426	drumeo	For You Blue	song	https://admin.musora.com/admin#/content/drumeo/309426	92;94;78	
385599	drumeo	Face To Face	song	https://admin.musora.com/admin#/content/drumeo/385599	92;94;78	
382393	drumeo	Forever Autumn	song	https://admin.musora.com/admin#/content/drumeo/382393	92;94;78	
284992	drumeo	Final Masquerade	song	https://admin.musora.com/admin#/content/drumeo/284992	92;94;78	
359030	drumeo	The Feast And The Famine	song	https://admin.musora.com/admin#/content/drumeo/359030	92;94;78	
388009	guitareo	Freaking Out the Neighborhood	song	https://admin.musora.com/admin#/content/guitareo/388009	92;94	
29239	drumeo	Freddie Freeloader	song	https://admin.musora.com/admin#/content/drumeo/29239	92;94;78	
399689	drumeo	Freddie Freeloader (Easy Version)	song	https://admin.musora.com/admin#/content/drumeo/399689	92;94;78	
384945	drumeo	Free	song	https://admin.musora.com/admin#/content/drumeo/384945	92;94;78	
384195	drumeo	Frosty	song	https://admin.musora.com/admin#/content/drumeo/384195	92;94;78	
387799	guitareo	Funk #49	song	https://admin.musora.com/admin#/content/guitareo/387799	92;94	
349878	drumeo	Funk #49	song	https://admin.musora.com/admin#/content/drumeo/349878	92;94;78	
408739	guitareo	Fortnight (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/408739	92;94	
408703	guitareo	Fortnight (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/408703	92;94	
371156	drumeo	Fly As Me	song	https://admin.musora.com/admin#/content/drumeo/371156	92;94;78	
385679	drumeo	Folsom Prison Blues	song	https://admin.musora.com/admin#/content/drumeo/385679	92;94;78	
396892	drumeo	Folsom Prison Blues (Easy Version)	song	https://admin.musora.com/admin#/content/drumeo/396892	92;94;78	
409187	guitareo	Folsom Prison Blues (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/409187	92;94	
389269	guitareo	Folsom Prison Blues	song	https://admin.musora.com/admin#/content/guitareo/389269	92;94	
279207	drumeo	Flame Twin	song	https://admin.musora.com/admin#/content/drumeo/279207	92;94;78	
349712	drumeo	From The Pinnacle To The Pit	song	https://admin.musora.com/admin#/content/drumeo/349712	92;94;78	
378407	guitareo	Fell In Love With A Girl	song	https://admin.musora.com/admin#/content/guitareo/378407	92;94	
385955	drumeo	Fell In Love With A Girl	song	https://admin.musora.com/admin#/content/drumeo/385955	92;94;78	
384347	drumeo	Follow You	song	https://admin.musora.com/admin#/content/drumeo/384347	92;94;78	
291492	drumeo	Flatline	song	https://admin.musora.com/admin#/content/drumeo/291492	92;94;78	
337867	drumeo	FIXURLIFEUP	song	https://admin.musora.com/admin#/content/drumeo/337867	92;94;78	
337869	drumeo	FUNKNROLL	song	https://admin.musora.com/admin#/content/drumeo/337869	92;94;78	
390308	pianote	For Forever	song	https://admin.musora.com/admin#/content/pianote/390308	92;94	
390509	singeo	For Forever	song	https://admin.musora.com/admin#/content/singeo/390509	92;94	
364737	drumeo	Garden	song	https://admin.musora.com/admin#/content/drumeo/364737	92;94;78	
390562	drumeo	Go	song	https://admin.musora.com/admin#/content/drumeo/390562	92;94;78	
264449	drumeo	Grace	song	https://admin.musora.com/admin#/content/drumeo/264449	92;94;78	
399675	guitareo	Grace	song	https://admin.musora.com/admin#/content/guitareo/399675	92;94	
385633	drumeo	Gates Of Steel	song	https://admin.musora.com/admin#/content/drumeo/385633	92;94;78	
384717	drumeo	Groove Me	song	https://admin.musora.com/admin#/content/drumeo/384717	92;94;78	
402895	guitareo	Glycerine (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/402895	92;94	
382527	pianote	Glycerine	song	https://admin.musora.com/admin#/content/pianote/382527	92;94	
377773	guitareo	Glycerine (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/377773	92;94	
382841	singeo	Glycerine	song	https://admin.musora.com/admin#/content/singeo/382841	92;94	
324057	drumeo	God Part II	song	https://admin.musora.com/admin#/content/drumeo/324057	92;94;78	
404728	drumeo	Genius Of Love	song	https://admin.musora.com/admin#/content/drumeo/404728	92;94;78	
391720	guitareo	Good Riddance (Time Of Your Life) (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/391720	92;94	
381202	singeo	Good Riddance (Time Of Your Life)	song	https://admin.musora.com/admin#/content/singeo/381202	92;94	
386929	guitareo	Good Riddance (Time of Your Life) (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/386929	92;94	
378567	pianote	Good Riddance (Time Of Your Life)	song	https://admin.musora.com/admin#/content/pianote/378567	92;94	
359319	drumeo	Give Blood	song	https://admin.musora.com/admin#/content/drumeo/359319	92;94;78	
358934	drumeo	Generator	song	https://admin.musora.com/admin#/content/drumeo/358934	92;94;78	
358936	drumeo	Gimme Stitches	song	https://admin.musora.com/admin#/content/drumeo/358936	92;94;78	
407885	pianote	Georgia On My Mind (Easy Version)	song	https://admin.musora.com/admin#/content/pianote/407885	92;94	
407884	pianote	Georgia On My Mind (Solo)	song	https://admin.musora.com/admin#/content/pianote/407884	92;94	
407883	pianote	Georgia On My Mind	song	https://admin.musora.com/admin#/content/pianote/407883	92;94	
285058	drumeo	Georgia On My Mind	song	https://admin.musora.com/admin#/content/drumeo/285058	92;94;78	
379448	pianote	Georgia On My Mind	song	https://admin.musora.com/admin#/content/pianote/379448	92;94	
406930	guitareo	Ghost Of Perdition	song	https://admin.musora.com/admin#/content/guitareo/406930	92;94	
375858	drumeo	Ghost Of Perdition	song	https://admin.musora.com/admin#/content/drumeo/375858	92;94;78	
264711	drumeo	Georgy Porgy	song	https://admin.musora.com/admin#/content/drumeo/264711	92;94;78	
324000	drumeo	Gloria	song	https://admin.musora.com/admin#/content/drumeo/324000	92;94;78	
270771	drumeo	The Grudge	song	https://admin.musora.com/admin#/content/drumeo/270771	92;94;78	
358916	drumeo	Good Grief	song	https://admin.musora.com/admin#/content/drumeo/358916	92;94;78	
264693	drumeo	Get Off My Cloud	song	https://admin.musora.com/admin#/content/drumeo/264693	92;94;78	
360019	drumeo	Growing On Me	song	https://admin.musora.com/admin#/content/drumeo/360019	92;94;78	
364759	drumeo	Gemini	song	https://admin.musora.com/admin#/content/drumeo/364759	92;94;78	
385415	drumeo	Ghost Town	song	https://admin.musora.com/admin#/content/drumeo/385415	92;94;78	
385851	drumeo	Glosoli	song	https://admin.musora.com/admin#/content/drumeo/385851	92;94;78	
348770	drumeo	Gimme Shelter	song	https://admin.musora.com/admin#/content/drumeo/348770	92;94;78	
388863	guitareo	Gimme Shelter	song	https://admin.musora.com/admin#/content/guitareo/388863	92;94	
387220	guitareo	Give Up The Grudge	song	https://admin.musora.com/admin#/content/guitareo/387220	92;94	
323926	drumeo	The Ground Beneath Her Feet	song	https://admin.musora.com/admin#/content/drumeo/323926	92;94;78	
315999	drumeo	Girlfriend	song	https://admin.musora.com/admin#/content/drumeo/315999	92;94;78	
323902	drumeo	Grace	song	https://admin.musora.com/admin#/content/drumeo/323902	92;94;78	
394930	drumeo	Getting Away With It (All Messed Up)	song	https://admin.musora.com/admin#/content/drumeo/394930	92;94;78	
385843	drumeo	Godan Daginn	song	https://admin.musora.com/admin#/content/drumeo/385843	92;94;78	
260362	drumeo	Grapevine Fires	song	https://admin.musora.com/admin#/content/drumeo/260362	92;94;78	
270709	drumeo	Gives You Hell	song	https://admin.musora.com/admin#/content/drumeo/270709	92;94;78	
323997	drumeo	Get On Your Boots	song	https://admin.musora.com/admin#/content/drumeo/323997	92;94;78	
396185	drumeo	Ghost Of Karelia	song	https://admin.musora.com/admin#/content/drumeo/396185	92;94;78	
375385	drumeo	God Put A Smile Upon Your Face	song	https://admin.musora.com/admin#/content/drumeo/375385	92;94;78	
384959	drumeo	Gett Off	song	https://admin.musora.com/admin#/content/drumeo/384959	92;94;78	
401594	drumeo	Grey Street	song	https://admin.musora.com/admin#/content/drumeo/401594	92;94;78	
396340	drumeo	Go To The Mirror	song	https://admin.musora.com/admin#/content/drumeo/396340	92;94;78	
384247	drumeo	Ghost In The Machine	song	https://admin.musora.com/admin#/content/drumeo/384247	92;94;78	
385113	drumeo	Going To A Go-Go	song	https://admin.musora.com/admin#/content/drumeo/385113	92;94;78	
385641	drumeo	Going Under	song	https://admin.musora.com/admin#/content/drumeo/385641	92;94;78	
291610	drumeo	Going Underground	song	https://admin.musora.com/admin#/content/drumeo/291610	92;94;78	
377110	drumeo	Gold Dust Woman	song	https://admin.musora.com/admin#/content/drumeo/377110	92;94;78	
385753	drumeo	Ghosts That We Knew	song	https://admin.musora.com/admin#/content/drumeo/385753	92;94;78	
385391	drumeo	Glowing	song	https://admin.musora.com/admin#/content/drumeo/385391	92;94;78	
388443	drumeo	Goodbye Girl	song	https://admin.musora.com/admin#/content/drumeo/388443	92;94;78	
394360	guitareo	Goodbye Yellow Brick Road	song	https://admin.musora.com/admin#/content/guitareo/394360	92;94	
380232	singeo	Goodbye Yellow Brick Road	song	https://admin.musora.com/admin#/content/singeo/380232	92;94	
378919	pianote	Goodbye Yellow Brick Road	song	https://admin.musora.com/admin#/content/pianote/378919	92;94	
375201	drumeo	Goodbye Yellow Brick Road	song	https://admin.musora.com/admin#/content/drumeo/375201	92;94;78	
403620	drumeo	Got The Time	song	https://admin.musora.com/admin#/content/drumeo/403620	92;94;78	
395270	guitareo	Got The Time	song	https://admin.musora.com/admin#/content/guitareo/395270	92;94	
383169	guitareo	The General	song	https://admin.musora.com/admin#/content/guitareo/383169	92;94	
382652	pianote	Greased Lightnin'	song	https://admin.musora.com/admin#/content/pianote/382652	92;94	
382963	singeo	Greased Lightnin'	song	https://admin.musora.com/admin#/content/singeo/382963	92;94	
264499	drumeo	Green-Tinted Sixties Mind	song	https://admin.musora.com/admin#/content/drumeo/264499	92;94;78	
278917	drumeo	Guilty	song	https://admin.musora.com/admin#/content/drumeo/278917	92;94;78	
403251	guitareo	The Guns Of Brixton	song	https://admin.musora.com/admin#/content/guitareo/403251	92;94	
384527	drumeo	Gypsy	song	https://admin.musora.com/admin#/content/drumeo/384527	92;94;78	
384401	drumeo	Girlfriend	song	https://admin.musora.com/admin#/content/drumeo/384401	92;94;78	
384911	drumeo	Garden In The Bones	song	https://admin.musora.com/admin#/content/drumeo/384911	92;94;78	
388522	guitareo	Ground Zero	song	https://admin.musora.com/admin#/content/guitareo/388522	92;94	
392321	drumeo	Golden Hour	song	https://admin.musora.com/admin#/content/drumeo/392321	92;94;78	
385635	drumeo	Girl U Want	song	https://admin.musora.com/admin#/content/drumeo/385635	92;94;78	
379753	pianote	Gus: The Theatre Cat	song	https://admin.musora.com/admin#/content/pianote/379753	92;94	
380710	singeo	Gus: The Theatre Cat	song	https://admin.musora.com/admin#/content/singeo/380710	92;94	
330293	drumeo	Hellraiser	song	https://admin.musora.com/admin#/content/drumeo/330293	92;94;78	
384381	drumeo	Hammer Smashed Face	song	https://admin.musora.com/admin#/content/drumeo/384381	92;94;78	
264511	drumeo	Heart-Shaped Box	song	https://admin.musora.com/admin#/content/drumeo/264511	92;94;78	
378939	pianote	Heart-Shaped Box	song	https://admin.musora.com/admin#/content/pianote/378939	92;94	
380927	singeo	Heart-Shaped Box	song	https://admin.musora.com/admin#/content/singeo/380927	92;94	
386933	guitareo	Heart-Shaped Box	song	https://admin.musora.com/admin#/content/guitareo/386933	92;94	
317234	drumeo	The House Of The Rising Sun	song	https://admin.musora.com/admin#/content/drumeo/317234	92;94;78	
391628	guitareo	The House Of The Rising Sun (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/391628	92;94	
377968	guitareo	The House Of The Rising Sun (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/377968	92;94	
390797	singeo	House Of The Rising Sun	song	https://admin.musora.com/admin#/content/singeo/390797	92;94	
390717	pianote	House Of The Rising Sun	song	https://admin.musora.com/admin#/content/pianote/390717	92;94	
326655	drumeo	Hallowed Be Thy Name	song	https://admin.musora.com/admin#/content/drumeo/326655	92;94;78	
322180	drumeo	Hearts Breaking Even	song	https://admin.musora.com/admin#/content/drumeo/322180	92;94;78	
329056	drumeo	The Happiest Days Of Our Lives	song	https://admin.musora.com/admin#/content/drumeo/329056	92;94;78	
409318	drumeo	How Bizarre	song	https://admin.musora.com/admin#/content/drumeo/409318	92;94;78	
300277	drumeo	Hey, Johnny Park!	song	https://admin.musora.com/admin#/content/drumeo/300277	92;94;78	
303360	drumeo	Housequake	song	https://admin.musora.com/admin#/content/drumeo/303360	92;94;78	
384241	drumeo	How Blue Can You Get	song	https://admin.musora.com/admin#/content/drumeo/384241	92;94;78	
341272	drumeo	The Hounds Of Winter	song	https://admin.musora.com/admin#/content/drumeo/341272	92;94;78	
385617	drumeo	Human After All	song	https://admin.musora.com/admin#/content/drumeo/385617	92;94;78	
358938	drumeo	Headwires	song	https://admin.musora.com/admin#/content/drumeo/358938	92;94;78	
270639	drumeo	Halo	song	https://admin.musora.com/admin#/content/drumeo/270639	92;94;78	
383063	guitareo	Here Without You	song	https://admin.musora.com/admin#/content/guitareo/383063	92;94	
381548	drumeo	Here Without You	song	https://admin.musora.com/admin#/content/drumeo/381548	92;94;78	
378954	pianote	Here Without You	song	https://admin.musora.com/admin#/content/pianote/378954	92;94	
380933	singeo	Here Without You	song	https://admin.musora.com/admin#/content/singeo/380933	92;94	
328180	drumeo	Hitchin’ A Ride	song	https://admin.musora.com/admin#/content/drumeo/328180	92;94;78	
270729	drumeo	Hey Pocky A-Way	song	https://admin.musora.com/admin#/content/drumeo/270729	92;94;78	
291244	drumeo	Heart Of Glass	song	https://admin.musora.com/admin#/content/drumeo/291244	92;94;78	
270621	drumeo	Hey Ya!	song	https://admin.musora.com/admin#/content/drumeo/270621	92;94;78	
378933	pianote	Hard To Say I’m Sorry	song	https://admin.musora.com/admin#/content/pianote/378933	92;94	
381238	singeo	Hard To Say I’m Sorry	song	https://admin.musora.com/admin#/content/singeo/381238	92;94	
394850	singeo	Hard To Say I'm Sorry	song	https://admin.musora.com/admin#/content/singeo/394850	92;94	
383141	guitareo	Hard To Say I’m Sorry	song	https://admin.musora.com/admin#/content/guitareo/383141	92;94	
385381	drumeo	Harlem Shuffle	song	https://admin.musora.com/admin#/content/drumeo/385381	92;94;78	
385143	drumeo	Heavy Cloud No Rain	song	https://admin.musora.com/admin#/content/drumeo/385143	92;94;78	
321197	drumeo	Hole In My Life	song	https://admin.musora.com/admin#/content/drumeo/321197	92;94;78	
324064	drumeo	Hawkmoon 269	song	https://admin.musora.com/admin#/content/drumeo/324064	92;94;78	
324069	drumeo	Heartland	song	https://admin.musora.com/admin#/content/drumeo/324069	92;94;78	
264539	drumeo	Have A Cigar	song	https://admin.musora.com/admin#/content/drumeo/264539	92;94;78	
270461	drumeo	Hard-Wired	song	https://admin.musora.com/admin#/content/drumeo/270461	92;94;78	
395211	drumeo	The Hollow	song	https://admin.musora.com/admin#/content/drumeo/395211	92;94;78	
358974	drumeo	Hell	song	https://admin.musora.com/admin#/content/drumeo/358974	92;94;78	
406485	singeo	Holiday	song	https://admin.musora.com/admin#/content/singeo/406485	92;94	
387803	guitareo	Holiday	song	https://admin.musora.com/admin#/content/guitareo/387803	92;94	
284890	drumeo	Holiday	song	https://admin.musora.com/admin#/content/drumeo/284890	92;94;78	
371152	drumeo	Here Comes Your Man	song	https://admin.musora.com/admin#/content/drumeo/371152	92;94;78	
385853	drumeo	Hoppipolla	song	https://admin.musora.com/admin#/content/drumeo/385853	92;94;78	
379935	pianote	He Needs Me	song	https://admin.musora.com/admin#/content/pianote/379935	92;94	
380832	singeo	He Needs Me	song	https://admin.musora.com/admin#/content/singeo/380832	92;94	
382638	pianote	He Touched Me	song	https://admin.musora.com/admin#/content/pianote/382638	92;94	
382947	singeo	He Touched Me	song	https://admin.musora.com/admin#/content/singeo/382947	92;94	
382773	pianote	Hedwig's Theme (Easy Version)	song	https://admin.musora.com/admin#/content/pianote/382773	92;94	
379341	pianote	Hedwig's Theme	song	https://admin.musora.com/admin#/content/pianote/379341	92;94	
284874	drumeo	Home	song	https://admin.musora.com/admin#/content/drumeo/284874	92;94;78	
260613	drumeo	Head Over Heels	song	https://admin.musora.com/admin#/content/drumeo/260613	92;94;78	
382439	drumeo	Head Over Heels	song	https://admin.musora.com/admin#/content/drumeo/382439	92;94;78	
275540	drumeo	Heart And Soul	song	https://admin.musora.com/admin#/content/drumeo/275540	92;94;78	
388587	guitareo	Heart Of Stone	song	https://admin.musora.com/admin#/content/guitareo/388587	92;94	
376562	drumeo	Heartbreaker	song	https://admin.musora.com/admin#/content/drumeo/376562	92;94;78	
377728	guitareo	Heaven Is A Place On Earth	song	https://admin.musora.com/admin#/content/guitareo/377728	92;94	
378461	pianote	Heaven Is A Place On Earth	song	https://admin.musora.com/admin#/content/pianote/378461	92;94	
381172	singeo	Heaven Is A Place On Earth	song	https://admin.musora.com/admin#/content/singeo/381172	92;94	
299108	drumeo	Human	song	https://admin.musora.com/admin#/content/drumeo/299108	92;94;78	
284954	drumeo	Heaven's On Fire	song	https://admin.musora.com/admin#/content/drumeo/284954	92;94;78	
385205	drumeo	Heavy Metal Poisoning	song	https://admin.musora.com/admin#/content/drumeo/385205	92;94;78	
379795	pianote	Hello, Dolly!	song	https://admin.musora.com/admin#/content/pianote/379795	92;94	
380752	singeo	Hello, Dolly!	song	https://admin.musora.com/admin#/content/singeo/380752	92;94	
391462	drumeo	Hunting Girl	song	https://admin.musora.com/admin#/content/drumeo/391462	92;94;78	
390987	drumeo	Hedonism	song	https://admin.musora.com/admin#/content/drumeo/390987	92;94;78	
382295	guitareo	Helplessy Hoping	song	https://admin.musora.com/admin#/content/guitareo/382295	92;94	
291406	drumeo	Here To Stay	song	https://admin.musora.com/admin#/content/drumeo/291406	92;94;78	
385911	drumeo	Hard To Explain	song	https://admin.musora.com/admin#/content/drumeo/385911	92;94;78	
383184	guitareo	Here Comes The Rain Again	song	https://admin.musora.com/admin#/content/guitareo/383184	92;94	
380931	singeo	Here Comes The Rain Again	song	https://admin.musora.com/admin#/content/singeo/380931	92;94	
378948	pianote	Here Comes The Rain Again	song	https://admin.musora.com/admin#/content/pianote/378948	92;94	
358956	drumeo	Have It All	song	https://admin.musora.com/admin#/content/drumeo/358956	92;94;78	
358954	drumeo	Halo	song	https://admin.musora.com/admin#/content/drumeo/358954	92;94;78	
391808	guitareo	Handle With Care	song	https://admin.musora.com/admin#/content/guitareo/391808	92;94	
388584	guitareo	Here Comes The Sun	song	https://admin.musora.com/admin#/content/guitareo/388584	92;94	
380247	singeo	Here Comes The Sun	song	https://admin.musora.com/admin#/content/singeo/380247	92;94	
378950	pianote	Here Comes The Sun	song	https://admin.musora.com/admin#/content/pianote/378950	92;94	
264657	drumeo	Here Comes The Sun	song	https://admin.musora.com/admin#/content/drumeo/264657	92;94;78	
294020	drumeo	Head Down	song	https://admin.musora.com/admin#/content/drumeo/294020	92;94;78	
294017	drumeo	Half	song	https://admin.musora.com/admin#/content/drumeo/294017	92;94;78	
384677	drumeo	Hey Lawdy Mama	song	https://admin.musora.com/admin#/content/drumeo/384677	92;94;78	
349732	drumeo	Hurricane	song	https://admin.musora.com/admin#/content/drumeo/349732	92;94;78	
322469	drumeo	Here It Goes Again	song	https://admin.musora.com/admin#/content/drumeo/322469	92;94;78	
389266	guitareo	Hey You	song	https://admin.musora.com/admin#/content/guitareo/389266	92;94	
264541	drumeo	Hey You	song	https://admin.musora.com/admin#/content/drumeo/264541	92;94;78	
291390	drumeo	How I Wish	song	https://admin.musora.com/admin#/content/drumeo/291390	92;94;78	
385951	drumeo	The Hardest Button To Button	song	https://admin.musora.com/admin#/content/drumeo/385951	92;94;78	
388203	guitareo	Hardest Button To Button	song	https://admin.musora.com/admin#/content/guitareo/388203	92;94	
387456	guitareo	Hello Operator	song	https://admin.musora.com/admin#/content/guitareo/387456	92;94	
392695	drumeo	Hello Operator	song	https://admin.musora.com/admin#/content/drumeo/392695	92;94;78	
324859	drumeo	High 'n' Dry (Saturday Night)	song	https://admin.musora.com/admin#/content/drumeo/324859	92;94;78	
390142	drumeo	Higher	song	https://admin.musora.com/admin#/content/drumeo/390142	92;94;78	
270377	drumeo	Holocene	song	https://admin.musora.com/admin#/content/drumeo/270377	92;94;78	
391016	pianote	Hold The Line	song	https://admin.musora.com/admin#/content/pianote/391016	92;94	
221443	drumeo	Hold The Line	song	https://admin.musora.com/admin#/content/drumeo/221443	92;94;78	
391168	singeo	Hold The Line	song	https://admin.musora.com/admin#/content/singeo/391168	92;94	
402993	guitareo	Hold The Line	song	https://admin.musora.com/admin#/content/guitareo/402993	92;94	
378463	pianote	How Great Thou Art	song	https://admin.musora.com/admin#/content/pianote/378463	92;94	
279285	drumeo	Home At Last	song	https://admin.musora.com/admin#/content/drumeo/279285	92;94;78	
389670	drumeo	Home Loving Man	song	https://admin.musora.com/admin#/content/drumeo/389670	92;94;78	
309374	drumeo	Honey Don't	song	https://admin.musora.com/admin#/content/drumeo/309374	92;94;78	
408539	guitareo	Honey Don't	song	https://admin.musora.com/admin#/content/guitareo/408539	92;94	
378969	pianote	Ho Hey	song	https://admin.musora.com/admin#/content/pianote/378969	92;94	
383396	guitareo	Ho Hey	song	https://admin.musora.com/admin#/content/guitareo/383396	92;94	
380939	singeo	Ho Hey	song	https://admin.musora.com/admin#/content/singeo/380939	92;94	
382466	drumeo	Hoochie Coochie Man	song	https://admin.musora.com/admin#/content/drumeo/382466	92;94;78	
385755	drumeo	Holland Road	song	https://admin.musora.com/admin#/content/drumeo/385755	92;94;78	
385757	drumeo	Hopeless Wanderer	song	https://admin.musora.com/admin#/content/drumeo/385757	92;94;78	
303358	drumeo	Hot Thing	song	https://admin.musora.com/admin#/content/drumeo/303358	92;94;78	
260371	drumeo	Hotel California	song	https://admin.musora.com/admin#/content/drumeo/260371	92;94;78	
406885	guitareo	Hotel California (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/406885	92;94	
378975	pianote	Hotel California	song	https://admin.musora.com/admin#/content/pianote/378975	92;94	
381162	singeo	Hotel California	song	https://admin.musora.com/admin#/content/singeo/381162	92;94	
383929	guitareo	Hotel California	song	https://admin.musora.com/admin#/content/guitareo/383929	92;94	
394739	drumeo	Hotel California (Easy Version)	song	https://admin.musora.com/admin#/content/drumeo/394739	92;94;78	
392539	singeo	How Deep Is Your Love	song	https://admin.musora.com/admin#/content/singeo/392539	92;94	
395310	pianote	How Deep Is Your Love	song	https://admin.musora.com/admin#/content/pianote/395310	92;94	
383208	guitareo	How Many More Years	song	https://admin.musora.com/admin#/content/guitareo/383208	92;94	
385683	drumeo	Harlem River Blues	song	https://admin.musora.com/admin#/content/drumeo/385683	92;94;78	
321174	drumeo	Hungry For You	song	https://admin.musora.com/admin#/content/drumeo/321174	92;94;78	
328195	drumeo	Hater	song	https://admin.musora.com/admin#/content/drumeo/328195	92;94;78	
384411	drumeo	Harbor	song	https://admin.musora.com/admin#/content/drumeo/384411	92;94;78	
291484	drumeo	Hurts To Be Alone	song	https://admin.musora.com/admin#/content/drumeo/291484	92;94;78	
396874	guitareo	Heaven	song	https://admin.musora.com/admin#/content/guitareo/396874	92;94	
381166	singeo	Heaven	song	https://admin.musora.com/admin#/content/singeo/381166	92;94	
260338	drumeo	Heaven	song	https://admin.musora.com/admin#/content/drumeo/260338	92;94;78	
378941	pianote	Heaven	song	https://admin.musora.com/admin#/content/pianote/378941	92;94	
291260	drumeo	Hot Mess	song	https://admin.musora.com/admin#/content/drumeo/291260	92;94;78	
378060	guitareo	Happier Than Ever	song	https://admin.musora.com/admin#/content/guitareo/378060	92;94	
356071	drumeo	Happier Than Ever	song	https://admin.musora.com/admin#/content/drumeo/356071	92;94;78	
359058	drumeo	Holding Poison	song	https://admin.musora.com/admin#/content/drumeo/359058	92;94;78	
381566	drumeo	Hyper Vigilance	song	https://admin.musora.com/admin#/content/drumeo/381566	92;94;78	
356077	drumeo	Higher Power	song	https://admin.musora.com/admin#/content/drumeo/356077	92;94;78	
329576	drumeo	Harridan	song	https://admin.musora.com/admin#/content/drumeo/329576	92;94;78	
401424	singeo	Have I Told You Lately That I Love You	song	https://admin.musora.com/admin#/content/singeo/401424	92;94	
385393	drumeo	Hall Of Fame	song	https://admin.musora.com/admin#/content/drumeo/385393	92;94;78	
391408	drumeo	Hand Cannot Erase	song	https://admin.musora.com/admin#/content/drumeo/391408	92;94;78	
385957	drumeo	Hotel Yorba	song	https://admin.musora.com/admin#/content/drumeo/385957	92;94;78	
380865	singeo	Happy Xmas (War Is Over)	song	https://admin.musora.com/admin#/content/singeo/380865	92;94	
379967	pianote	Happy Xmas (War Is Over)	song	https://admin.musora.com/admin#/content/pianote/379967	92;94	
396763	guitareo	Happy Xmas (War Is Over) (Easy version)	song	https://admin.musora.com/admin#/content/guitareo/396763	92;94	
396697	guitareo	Happy Xmas (War Is Over) (Full version)	song	https://admin.musora.com/admin#/content/guitareo/396697	92;94	
284706	drumeo	Heart's Done Time	song	https://admin.musora.com/admin#/content/drumeo/284706	92;94;78	
291258	drumeo	How Long	song	https://admin.musora.com/admin#/content/drumeo/291258	92;94;78	
359040	drumeo	Happy Ever After (Zero Hour)	song	https://admin.musora.com/admin#/content/drumeo/359040	92;94;78	
324061	drumeo	In God's Country	song	https://admin.musora.com/admin#/content/drumeo/324061	92;94;78	
392754	guitareo	The Court Of The Crimson King	song	https://admin.musora.com/admin#/content/guitareo/392754	92;94	
394007	drumeo	The Court Of The Crimson King	song	https://admin.musora.com/admin#/content/drumeo/394007	92;94;78	
384713	drumeo	I Talk To The Wind	song	https://admin.musora.com/admin#/content/drumeo/384713	92;94;78	
337401	drumeo	I Am The Law	song	https://admin.musora.com/admin#/content/drumeo/337401	92;94;78	
385145	drumeo	It's Probably Me	song	https://admin.musora.com/admin#/content/drumeo/385145	92;94;78	
392584	guitareo	If I Had A Hammer	song	https://admin.musora.com/admin#/content/guitareo/392584	92;94	
303364	drumeo	If I Was Your Girlfriend	song	https://admin.musora.com/admin#/content/drumeo/303364	92;94;78	
383274	guitareo	In Bloom	song	https://admin.musora.com/admin#/content/guitareo/383274	92;94	
260519	drumeo	In Bloom	song	https://admin.musora.com/admin#/content/drumeo/260519	92;94;78	
398876	pianote	It Came Upon A Midnight Clear	song	https://admin.musora.com/admin#/content/pianote/398876	92;94	
399010	pianote	It Came Upon A Midnight Clear (Easy Version)	song	https://admin.musora.com/admin#/content/pianote/399010	92;94	
378411	guitareo	I Can't Explain	song	https://admin.musora.com/admin#/content/guitareo/378411	92;94	
382497	drumeo	I Won't Hold You Back	song	https://admin.musora.com/admin#/content/drumeo/382497	92;94;78	
409324	drumeo	I’m Too Sexy	song	https://admin.musora.com/admin#/content/drumeo/409324	92;94;78	
301948	drumeo	I Can't Quit You Baby	song	https://admin.musora.com/admin#/content/drumeo/301948	92;94;78	
