id,slug,title,brand,type,difficulty,xp,status,published_on,total_xp,parent_id,child_position,soundslice_slug,registration_url,topic,instructor,description,thumbnail_url,original_thumbnail_url,logo_image_url,header_image_url,chapter_1_desc,chapter_2_desc,chapter_3_desc,chapter_4_desc,chapter_5_desc,chapter_6_desc,chapter_1_timecode,chapter_2_timecode,chapter_3_timecode,chapter_4_timecode,chapter_5_timecode,chapter_6_timecode,duration,vimeo_video_id,youtube_video_id
398651,adding-fills-crashes-workout-2,Adding Fills & Crashes - Workout 2,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,16,hK4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day12-1702421182.jpg,https://d1923uyy6spedc.cloudfront.net/Day12-1702421182.jpg,NULL,NULL,Fill 1 With Hi-Hat Groove,Fill 1 With Ride Groove,Fill 1 With Floor Tom Groove,Wrap-Up,NULL,NULL,29,199,455,626,NULL,NULL,649,887788531,NULL
398652,adding-fills-crashes-workout-3,Adding Fills & Crashes - Workout 3,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,17,mK4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day12-1702421239.jpg,https://d1923uyy6spedc.cloudfront.net/Day12-1702421239.jpg,NULL,NULL,Fill 2 With Hi-Hat Groove,Fill 2 With Ride Groove,Fill 2 With Floor Tom Groove,Wrap-Up,NULL,NULL,21,192,448,619,NULL,NULL,644,887788626,NULL
398653,adding-fills-crashes-workout-4,Adding Fills & Crashes - Workout 4,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,18,vK4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day14-1702424251.jpg,https://d1923uyy6spedc.cloudfront.net/Day14-1702424251.jpg,NULL,NULL,Adding A Crash To The Hi-Hat Groove,Fill 1 With Hi-Hat & Ride Grooves,Fill 1 With Floor Tom Groove,Fill 2 With Hi-Hat & Ride Grooves,Fill 2 With Floor Tom Groove,Wrap-Up,24,110,280,366,536,622,648,887788699,NULL
398654,adding-fills-crashes-workout-5,Adding Fills & Crashes - Workout 5,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,19,SK4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day15-1702424445.jpg,https://d1923uyy6spedc.cloudfront.net/Day15-1702424440.jpg,NULL,NULL,Adding A Crash To The Hi-Hat Groove,Both Fills With Hi-Hat Groove,Both Fills With Ride Groove,Both Fills With Floor Tom Groove,Wrap-Up,NULL,24,110,280,451,622,NULL,649,887788792,NULL
398655,your-first-song-lesson-workout-1,Your First Song - Lesson & Workout 1,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,20,pK4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day16-1702424680.jpg,https://d1923uyy6spedc.cloudfront.net/Day16-1702424680.jpg,NULL,NULL,Intro,Overview,Practice The Verse,Wrap-Up,NULL,NULL,0,13,113,718,NULL,NULL,752,887789260,NULL
398656,your-first-song-workout-2,Your First Song - Workout 2,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,21,Nx4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day17-1702424809.jpg,https://d1923uyy6spedc.cloudfront.net/Day17-1702424805.jpg,NULL,NULL,Intro,Overview,Practice The Verse & Chorus,Wrap-Up,NULL,NULL,0,8,28,571,NULL,NULL,599,887789332,NULL
398657,your-first-song-workout-3,Your First Song - Workout 3,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,22,cx4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day18-1702424875.jpg,https://d1923uyy6spedc.cloudfront.net/Day18-1702424875.jpg,NULL,NULL,Intro,Overview,Practice Back-To-Back Verse & Choruses,Wrap-Up,NULL,NULL,0,8,27,613,NULL,NULL,638,887789394,NULL
398658,your-first-song-workout-4,Your First Song - Workout 4,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,23,Vx4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day19-1702424930.jpg,https://d1923uyy6spedc.cloudfront.net/Day19-1702424930.jpg,NULL,NULL,Intro,Overview,"Practice The Verse, Chorus & Bridge",Wrap-Up,NULL,NULL,0,8,22,566,NULL,NULL,663,887789466,NULL
398659,your-first-song-workout-5,Your First Song - Workout 5,drumeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398635,24,fx4Yc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/Day20-1702424984.jpg,https://d1923uyy6spedc.cloudfront.net/Day20-1702424984.jpg,NULL,NULL,Intro,Overview,Play The Full Song,Wrap-Up,NULL,NULL,0,9,29,677,NULL,NULL,702,887789522,NULL
398698,day-1-finding-your-breath,Day 1 - Finding Your Breath,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,2,gdwYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-01-1701203424.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-01-1701203424.jpg,NULL,NULL,Hissing,Humming,Bubble,Puffy Cheeks,"Humming, Ugly A & Bubble",Wrap-Up,42,162,251,402,525,602,641,889602567,NULL
398699,course-kick-off,Course Kick-Off,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,1,NULL,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-21-1701204663.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-21-1701204663.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350,889601380,NULL
398703,day-5-it-s-all-about-ease,Day 5 - It's All About Ease,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,6,SdwYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-05-1701203560.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-05-1701203557.jpg,NULL,NULL,"Letter ""V"" With ""Whoa"" & Humming",Bubble,"Three, Two, One",Puffy Cheeks & Humming,Bubble,Outro,7,172,212,285,499,598,644,889603937,NULL
398704,day-6-the-voice-is-a-muscle,Day 6 - The Voice Is A Muscle,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,7,pdwYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-06-1701203772.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-06-1701203772.jpg,NULL,NULL,Humming & Bubble,Change The Pattern 1,Puffy Cheeks,Change The Pattern 2,"Bup, Gug & Bubble",Outro,37,133,235,329,465,615,655,889604080,NULL
398705,day-7-developing-strength-and-flexibility,Day 7 - Developing Strength And Flexibility,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,8,N7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-07-1701203812.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-07-1701203809.jpg,NULL,NULL,Bubble,New Pattern,"One, Five, One",Try Another New Pattern,Relaxing Pattern,Outro,0,74,163,293,503,603,668,889604273,NULL
398706,day-8-strength-should-feel-easy,Day 8 - Strength Should Feel Easy,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,9,f7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-08-1701203849.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-08-1701203846.jpg,NULL,NULL,"""E"" With A Thumb & Hum On 1-2-3-4-5",Change Pattern,"Relaxing Pattern, Bup & Gug",Change Patterns Again,Gentle Humming,Outro,27,149,209,334,527,601,650,889604506,NULL
398707,day-9-let-s-make-some-noise,Day 9 - Let's Make Some Noise,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,10,k7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-09-1701203864.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-09-1701203862.jpg,NULL,NULL,"Gentle Pattern, Then Up & Down The Scale","The ""E"" Sound","Strong Voice With ""Hey"",""Reset Your Voice & Sing ""Hey"" Again","Sing Into Your Hand, ""Hey"" & Relaxing Patterns",Outro,10,108,171,281,635,602,647,889604717,NULL,
398708,day-10-unleash-your-vocal-power,Day 10 - Unleash Your Vocal Power,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,11,47wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-10-1701203895.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-10-1701203892.jpg,NULL,NULL,"Puffy Cheeks, Going Up & Down","Practice Your ""Heys"",""Relax & Change The Pattern","Bubble & ""V"",""Back To ""Hey"" & Bubble",Outro,11,174,298,406,539,604,658,889605000,NULL,,
398709,day-11-the-singer-s-scale,Day 11 - The Singer's Scale,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,12,y7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-11-1701203958.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-11-1701203955.jpg,NULL,NULL,Humming,Add A Note,1-2-3-5-6-5-3-2-1 & Start At The Top,Mix It Up,1-2-3-5-6-5-3-2-1 & Mix It Up,Outro,27,114,224,334,479,607,642,889605213,NULL
398712,day-14-shape-shifting-for-a-better-sound,Day 14 - Shape Shifting For A Better Sound,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,15,27wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-14-1701204523.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-14-1701204520.jpg,NULL,NULL,Bubble,"Letter ""V"",""4 Note Scale",Sing With The Stars,Adding The Final Line & Bubble,Outro,6,55,83,154,280,601,668,889606392,NULL,
398713,day-15-make-it-your-own,Day 15 - Make It Your Own,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,16,C7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-15-1701204539.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-15-1701204534.jpg,NULL,NULL,"Bubble & Letter ""V"",""Sing With The Stars",Having Fun With It,Do Do Do,Pentatonic Bubble,Outro,16,194,253,460,542,604,649,889606547,NULL,
398714,day-16-style-tricks,Day 16 - Style Tricks,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,17,R7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-16-1701204550.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-16-1701204550.jpg,NULL,NULL,Pentatonic Scale,"Vocal Fry, 4 Note Scale & Sing ""E"",""Bubble & Whoa",Get Free,Reset With Bubble,Outro,24,78,293,445,521,598,655,889606651,NULL,
398715,day-17-a-new-song,Day 17 - A New Song,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,18,37wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-17-1701204569.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-17-1701204569.jpg,NULL,NULL,Pentatonic Scale,Think Bratty & Dopey,Add Words And Sound Bratty & Dopey,Add Vocal Fry,Reset With Bubble,Outro,19,85,224,454,538,608,650,889606993,NULL
398716,day-18-nose-check,Day 18 - Nose Check,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,19,X7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-18-1701204589.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-18-1701204589.jpg,NULL,NULL,Pentatonic Scale,"Woo, Waa, Nuh & Buh",Playing With The Song,"""In You"" Different Ways",Cool Down,Outro,17,62,203,444,536,600,630,889607214,NULL
398717,day-19-vocal-runs,Day 19 - Vocal Runs,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,20,q7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-19-1701204605.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-19-1701204605.jpg,NULL,NULL,Warm Up Melody,3-2-1 Vocal Run,Add Run To The Song,"Add Run To ""You"",""Cool Down",Outro,11,80,154,457,556,587,606,889607392,NULL,
398718,day-20-you-sound-good,Day 20 - You Sound GOOD!,singeo,challenge-part,1,100,published,2023-12-28 08:01:00,100,398697,21,J7wYc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-20-1701204618.jpg,https://d1923uyy6spedc.cloudfront.net/SingBetterIn30Days-20-1701204618.jpg,NULL,NULL,"Warm Up, 3-2-1 & Puffy Cheeks",Sing It With Runs,Add A Power Note,Sing The Song,Relax Your Voice,Outro,20,197,268,442,594,617,684,889607561,NULL
398725,course-kickoff,Course Kickoff,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,1,NULL,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/Members-thumb-1920x1080_9-1676058791.jpg,https://d1923uyy6spedc.cloudfront.net/Members-thumb-1920x1080_9-1676058791.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,886627419,NULL
398726,let-s-get-started,Let's Get Started,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,2,NULL,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/YT-thumb-1920x1080_11-1675295150.jpg,https://d1923uyy6spedc.cloudfront.net/YT-thumb-1920x1080_11-1675295150.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366,797858281,NULL
398727,day-1-your-first-chord-progression,Day 1 - Your First Chord Progression,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,3,Dh4Yc,NULL,Essentials,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/1-1675294817.jpg,https://d1923uyy6spedc.cloudfront.net/1-1675294817.jpg,NULL,NULL,Challenge Overview,Lesson,Round 1,Round 2,Round 3,Wrap-Up,0,54,229,439,657,851,887,802011057,NULL
398728,day-2-make-it-musical,Day 2 - Make It Musical,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,4,Mh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/2-1675294841.jpg,https://d1923uyy6spedc.cloudfront.net/2-1675294841.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,30,245,452,646,NULL,671,802011087,NULL
398729,day-3-your-first-left-hand-chords,Day 3 - Your First Left Hand Chords,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,5,kh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/3-1675294849.jpg,https://d1923uyy6spedc.cloudfront.net/3-1675294849.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,27,236,440,632,NULL,663,802011113,NULL
398730,day-4-playing-with-both-hands,Day 4 - Playing With Both Hands,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,6,4h4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/4-1675294860.jpg,https://d1923uyy6spedc.cloudfront.net/4-1675294860.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,20,232,440,634,NULL,651,802011140,NULL
398731,day-5-feeling-comfortable,Day 5 - Feeling Comfortable,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,7,yh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/5-1675294870.jpg,https://d1923uyy6spedc.cloudfront.net/5-1675294870.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,21,226,431,623,NULL,658,891176724,NULL
398732,day-6-real-chords,Day 6 - Real Chords,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,8,wh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/6-1675294927.jpg,https://d1923uyy6spedc.cloudfront.net/6-1675294927.jpg,NULL,NULL,Challenge Overview,Triad Lesson,Round 1,Round 2,Round 3,Wrap-Up,0,25,69,280,496,688,715,802014072,NULL
398733,day-7-real-chords-hands-together,Day 7 - Real Chords Hands Together,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,9,Yh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/7-1675294937.jpg,https://d1923uyy6spedc.cloudfront.net/7-1675294937.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,16,221,437,629,NULL,656,802014103,NULL
398734,day-8-a-more-exciting-left-hand,Day 8 - A More Exciting Left Hand,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,10,lh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/8-1675294951.jpg,https://d1923uyy6spedc.cloudfront.net/8-1675294951.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,17,218,429,620,NULL,646,802014123,NULL
398735,day-9-feeling-confident,Day 9 - Feeling Confident,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,11,zh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/9-1675294958.jpg,https://d1923uyy6spedc.cloudfront.net/9-1675294958.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,21,230,438,630,NULL,657,802014156,NULL
398736,day-10-start-sounding-better,Day 10 - Start Sounding Better,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,12,2h4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/10-1675294967.jpg,https://d1923uyy6spedc.cloudfront.net/10-1675294967.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,39,260,467,658,NULL,698,802014181,NULL
398737,day-11-quarter-notes,Day 11 - Quarter Notes,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,13,Ch4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/11-1675294985.jpg,https://d1923uyy6spedc.cloudfront.net/11-1675294985.jpg,NULL,NULL,Challenge Overview,Rhythm Lesson,Round 1,Round 2,Round 3,Wrap-Up,0,17,87,293,502,694,717,802015253,NULL
398738,day-12-half-notes,Day 12 - Half Notes,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,14,Rh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/12-1675294995.jpg,https://d1923uyy6spedc.cloudfront.net/12-1675294995.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,17,224,438,630,NULL,661,802015435,NULL
398739,day-13-gaining-confidence-with-rhythm,Day 13 - Gaining Confidence With Rhythm,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,15,3h4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/13-1675295005.jpg,https://d1923uyy6spedc.cloudfront.net/13-1675295005.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,16,221,425,617,NULL,630,802015465,NULL
398740,day-14-a-beautiful-pattern,Day 14 - A Beautiful Pattern,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,16,Xh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/14-1675295013.jpg,https://d1923uyy6spedc.cloudfront.net/14-1675295013.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,18,223,432,623,NULL,650,802015495,NULL
398741,day-15-an-even-more-beautiful-pattern,Day 15 - An Even More Beautiful Pattern,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,17,qh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/15-1675295022.jpg,https://d1923uyy6spedc.cloudfront.net/15-1675295022.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,24,230,439,631,NULL,662,891249713,NULL
398742,day-16-making-it-fancy,Day 16 - Making It Fancy,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,18,Hh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/16-1675295049.jpg,https://d1923uyy6spedc.cloudfront.net/16-1675295049.jpg,NULL,NULL,Challenge Overview,Octaves & Broken Chords,Round 1,Round 2,Round 3,Wrap-Up,0,48,178,410,619,812,821,802017037,NULL
398743,day-17-adding-power,Day 17 - Adding Power,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,19,Jh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/17-1675295058.jpg,https://d1923uyy6spedc.cloudfront.net/17-1675295058.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,26,237,458,650,NULL,676,802017055,NULL
398744,day-18-a-beautiful-chord-secret,Day 18 - A Beautiful Chord Secret,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,20,bh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/18-1675295067.jpg,https://d1923uyy6spedc.cloudfront.net/18-1675295067.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,14,222,440,631,NULL,661,802017076,NULL
398745,day-19-preparing-for-your-best-performance,Day 19 - Preparing For Your Best Performance,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,21,sh4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/19-1675295080.jpg,https://d1923uyy6spedc.cloudfront.net/19-1675295080.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,28,240,448,640,NULL,679,802017098,NULL
398746,day-20-your-best-performance,Day 20 - Your Best Performance,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398724,22,1h4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/20-1675295091.jpg,https://d1923uyy6spedc.cloudfront.net/20-1675295091.jpg,NULL,NULL,Challenge Overview,Round 1,Round 2,Round 3,Wrap-Up,NULL,0,29,242,455,647,NULL,693,802017140,NULL
398748,course-kickoff,Course Kickoff,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,1,NULL,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-1-course-kickoff-1682355885.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-1-course-kickoff-1682355885.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180,891225045,NULL
398749,let-s-get-started,Let's Get Started,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,2,NULL,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-lets-get-started-1682355937.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-lets-get-started-1682355937.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,429,824211328,NULL
398750,day-1-the-happiest-chord-progression,Day 1 - The Happiest Chord Progression,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,3,qr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-1-1682356048.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-1-1682356048.jpg,NULL,NULL,Intro,Triad To Octave - Round 1,Triad To Octave - Round 2,Root To Octave,Wrap-Up,NULL,0,31,352,479,607,NULL,682,821009143,NULL
398751,day-2-rhythm-is-fun,Day 2 - Rhythm Is Fun,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,4,dr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-2-1682356102.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-2-1682356102.jpg,NULL,NULL,"Triads - Whole, Half & Quarter Notes","Octaves - Whole, Half & Quarter Notes",Triads - Whole & Quarter Notes,Root To Octave,Triad To Octave,Wrap-Up,15,176,319,384,447,608,675,821009272,NULL
398752,day-3-the-power-of-the-fourth,Day 3 - The Power Of The Fourth,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,5,7r4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-3-1682356156.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-3-1682356156.jpg,NULL,NULL,Octaves,Building The 1st Inversion,"Triads, Octaves & Inversion",Triads & Inversion,Wrap-Up,NULL,16,64,304,480,608,NULL,678,821009355,NULL
398753,day-4-your-first-first-inversion,Day 4 - Your First First Inversion,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,6,Zr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-4-1682356202.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-4-1682356202.jpg,NULL,NULL,Review Chord Progression,First 1st Inversions,Add Left Hand,Root Position,Build First Inversion Chords,Wrap-Up,15,159,415,447,511,610,660,821009439,NULL
398754,day-5-the-aha-moment,"Day 5 - The ""Aha!"" Moment",pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,7,Wr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-5-1682356250.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-5-1682356250.jpg,NULL,NULL,Warming-Up,1st Inversions,Root Position,1st Inversion G Chord,Single Note Movements,Wrap-Up,16,126,224,275,355,611,676,891245406,NULL
398755,day-6-wake-up-for-review,Day 6 - Wake-Up For Review,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,8,Br4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-6-1682356465.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-6-1682356465.jpg,NULL,NULL,Build Your Chord,Rhythm,Playing 5 & 2,Inversion Practice,Inversion Movements With Rhythm,Wrap-Up,15,110,181,255,365,609,693,821009607,NULL
