id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
235661,quick-tips,11 Things Drummers Are Scared Of,,,,,,,,Other,
235662,solos,Raghav Mehrortra Solo,,,,,,,,Gigging Tips & Gear,
235663,challenges,Sticking Arrow Challenge,,,,,,,,Other,
235664,course,Exploring Sabian Cymbals,,Hand Technique,,,,,,,
235665,performances,"Gregg Bissonette - ""After All""",Pop/Rock,,,,,,,Performance,
235668,student-collaborations,November 2019 Collaboration Song,,,,,,,,Gigging Tips & Gear,
235669,quick-tips,Wrist Exercise For Killer Doubles,,,,,,,,Performance,
235670,challenges,The Four-Limb Single Stroke Roll,,,,,,,,,
235673,performances,Funky NASA,,Hand Technique,Foot Technique,,,,,,
235676,challenges,6-Over-4 Polyrhythm,,,,,,,,,
235677,course,Gospel Chops With Rashid Williams,Pop/Rock,,,,,,,Performance,
235678,performances,Mashup #1,,,,,,Fills & Chops,,,
23571,course,Iconic Drum Grooves,,Foot Technique,,,,Double Bass,,,
235828,performances,"Bernhard Lackner - ""Turnaround""",,,,,,,,Other,
236417,student-collaborations,#79 - A Drummer's Offspring,,Rudiments,,,,,,,
23644,course,How To Be Creative,,,,,,,,,Performance
23649,gear-guides,Acoustic Drums vs. Electric Drums,,,,,,,,,
236678,in-rhythm,Aaron Gillespie,,,,,,,,,
236680,in-rhythm,Brian Frasier-Moore,,,,,,,,,
236682,in-rhythm,Aric Improta,,,,,,,,Other,
236686,in-rhythm,Tim Oxford,,,,,,,,Performance,
236687,in-rhythm,Matt Greiner,,,,Sight Reading,,,,,
236688,in-rhythm,Mike Sleath,,,,,,,,,
236719,performances,"Rashid Williams - ""Rock Out""",Funk/Disco,,,,,,,Performance,
236731,challenges,Raghav's Quick Warm-up Routine,Hip-Hop/Rap/EDM,,,,,,,Performance,
236734,performances,"Nujynisis - ""Timeline""",,,,,,,,Other,
236735,challenges,5-Stroke Compressor Challenge,,,,,,,,Gigging Tips & Gear,
236736,performances,Mashup #2,,Rudiments,,,,,,,
236742,performances,"Gil Sharone - ""Ice Cream Sunday""",,,,,,,,Gigging Tips & Gear,
236744,course,Exploring Reggae Grooves,Latin/World,,,,,Grooves,Fills & Chops,,
236745,challenges,Climbing The Note Value Tree,,,,,,,,Gigging Tips & Gear,
236746,performances,"Michael Schack - ""New York""",Latin/World,,,,,,,Performance,
237022,challenges,The Thrift Store Drum Challenge,,,,,,,,,
237026,performances,"Craig Zurba - ""Little Drumeo Boy""",Pop/Rock,,,,,,,Performance,
237028,course,Becoming A Well-Rounded Drummer,,Rudiments,,,,,,,
237029,challenges,7-Stroke Compressor Challenge,Holiday/Soundtrack,,,,,,,Performance,
23720,course,The Mambo,,,,,,,,,
237352,performances,"Gil Sharone - ""Reggae Medley""",,,,Notation,,,,,
237353,quick-tips,What Makes Ringo Starr So Great?,,,,,,,,Other,
237356,quick-tips,5 Drumming Styles You've Never Heard,,,,,,,,,
237433,performances,"Raghav Mehrotra - ""Konnokol Jam""",,,,,,,,Performance,
23866,course,Stylistic Independence,,,,,,,,,
238702,student-collaborations,2019 Christmas Announcement,Hip-Hop/Rap/EDM,,,,,,,Performance,
239034,student-collaborations,#80 - A Time for Birds and Beetles,Latin/World,,,,,,,Performance,
239160,challenges,The Egg Challenge,,,,,,,,,
239163,performances,"Sean Lang - ""Seven Jingling Bells""",,Dynamics,Rudiments,,,,,,
239165,course,Traditional Ska And Rocksteady Rhythms,Latin/World,,,,,,,Performance,
239166,challenges,Dealing With Diddles,,,,,,,,,
239167,performances,"Gil Sharone - ""On The Corner""",,,,,,Grooves,Fills & Chops,,
239170,solos,Larnell Lewis Solo,,,,,,Grooves,Fills & Chops,,
239172,quick-tips,Developing Touch And Feel On An Electronic Kit,,,,,,,,,
239176,performances,"Gregg Bissonette - ""Warning Will Robinson""",,Dynamics,,,,,,Gigging Tips & Gear,
239179,challenges,16th-Note Brain-Buster Challenge,,,,,,,,,
23966,gear-guides,The Roland TD-25,,,,,,,,,
23997,course,Introduction To Jazz Drumming,Jazz/Blues,,,,,Independence,Making Music,,
24009,course,Jazz Independence Comping,,,,,,,,,
240154,course,Beginner Drum Fills,,,,Notation,,,,,
240155,challenges,Note Value Challenge,,,,,,,,,
240156,performances,"David Raouf - ""Deep End""",,,,,,,,Gigging Tips & Gear,
240158,diy-drum-experiments,8 Bonus Hacks,,Timing,,,,,,Gigging Tips & Gear,
240162,challenges,8th Note Independence Challenge,Holiday/Soundtrack,,,,,,,Performance,
240163,course,How To Start And End Songs,,,,,,,,,
240164,performances,Holiday Seasons In The Abyss,,Timing,,,,Grooves,,Gigging Tips & Gear,
240169,quick-tips,How To Make A Groove Feel Great,,,,,,Independence,,,
240227,on-the-road,Blicher Hemmer Gadd - A Music Documentary,Pop/Rock,,,,,,,Performance,
24076,challenges,Adam's Accent Challenge,Jazz/Blues,,,,,Independence,Making Music,,
24087,course,Non Linear Coordination and Independence,,,,,,,,,
241103,performances,Blue Magik,,,,,,Fills & Chops,,,
241106,quick-tips,How To Calm Your Nerves And Be Prepared To Play,Hip-Hop/Rap/EDM,,,,,,,Performance,
241108,performances,"Pete Lockett - ""Funky Taal""",Hip-Hop/Rap/EDM,,,,,,,Performance,
241111,performances,"Vinny Valentino, Baron Browne And Joel Rosenblatt - ""The Slant""",,,,,,,,Gigging Tips & Gear,
241114,course,Walk Before You Can Run - Developing Foot Control And Technique,,,,,,,,Performance,
241115,performances,Larnell Lewis Builds His Own Loop,,,,,,,,,
24178,course,Three Note Groupings,,,,,,,,,
242105,quick-tips,The 5 Types Of Drum Students,,,,,,,,,
242567,quick-tips,Using Electronics In Modern Drumming,,Foot Technique,,,,,,,
242569,quick-tips,The Grand Prix Of Drumming - 10 Styles In 10 Minutes,,,,,,,,Performance,
242570,performances,Groove,,,,,,Making Music,,Gigging Tips & Gear,
242574,quick-tips,What Is A Cheeselet?,,,,,,,,Performance,
242577,quick-tips,Larnell Lewis' Foot Technique,Funk/Disco,,,,,,,Performance,
242584,performances,"Carl Mayotte Fusion Quintet - ""Grand Prix""",,Foot Technique,,,,,,,
242587,course,Developing Flow With Odd-Time Signatures,,,,,,,,,
243181,learning-path-lesson,Double Stroke Roll Applications,,Hand Technique,,,,,,,
24323,course,How To Learn Songs Quickly,,,,Notation,,Fills & Chops,Grooves,,
24351,course,Right Foot Independence For Rock,,,,,,,,,
24353,course,Left Hand Independence For Rock,,,,,,,,,
243753,quick-tips,Glen's Stick Tricks,,,,,,,,,
243754,quick-tips,Testing Out 14 Drum Gadgets,,,,Time Signatures,,Grooves,,,
243762,performances,"Heather Thomas - ""I Am The Desert""",Pop/Rock,,,,,,,Performance,
243764,challenges,Bass Drum Warm-ups,,,,,,,,,
243766,quick-tips,The Back-Stick Stick Trick,Pop/Rock,,,,,,,Performance,
243772,performances,"The JDS Quartet - ""Up-Tempo Swing""",Pop/Rock,,,,,,,Performance,
243774,course,Drum-set Maintenance & Repair,,Hand Technique,,,,,,,
243776,solos,Glen Sobel Solo,,,,,,,,Gigging Tips & Gear,
243779,performances,"TJ Hartmann - ""Futures""",,,,,,,,,
243782,performances,101 Drumming Styles In 10 Minutes,,,,,,,,Performance,
24407,challenges,The Two-Minute Solo Challenge,,,,,,Making Music,,Gigging Tips & Gear,
24450,course,Polyrhythmic Paradiddles,,,,,,,,,
244519,student-collaborations,WotE #42 - Back To School,Latin/World,,,,,Grooves,,,
244521,student-collaborations,WotE #43 - Zombie,,,,,,Grooves,Fills & Chops,,
245032,student-collaborations,#82- Rock Out,,Rudiments,,,,Grooves,Fills & Chops,,
24505,course,Creating A Solo With The 6-Stroke Roll,,,,,,,,,
245311,quick-tips,Larnell Lewis Learns A Song By Ear,Hip-Hop/Rap/EDM,,,,,,,Performance,
245315,on-the-road,2019 Drumeo European Hang,,,,,,,,Gigging Tips & Gear,
245316,course,How To Practice Pocket,,Rudiments,,,,Grooves,Fills & Chops,,
245318,quick-tips,5 Drum Beats Almost All Drummers Can't Play,,,,,,,,,
245324,performances,"Daru Jones - ""Funk You Not""",Jazz/Blues,,,,,,,Performance,
246123,student-collaborations,WotE #44 - Animal,,,,,,,,Gigging Tips & Gear,
246165,performances,"Larnell Lewis - ""In The Moment""",Pop/Rock,,,,,,,Performance,
246166,performances,"Tim Proznick - ""The Odd Life""",,,,,,,,,
246266,learning-path-lesson,Double Paradiddle Applications,,,,,,Grooves,,,
24655,course,How To Develop Your Shuffle,R&B/Soul,,,,,,,Performance,
247346,student-collaborations,#83 - Blues in F,,,,,,Grooves,,Practice Tips,
247386,performances,Blind Listening - Playing In The Moment,Hip-Hop/Rap/EDM,,,,,,,Performance,
247388,course,The Soloing Blueprint,,,,,,,,Performance,
247390,quick-tips,Control Strokes & Pullout Strokes,,,,,,,,,
247393,performances,"Jennifer Batten - ""The Swarm""",,Dynamics,Hand Technique,,,,,,
247394,course,Chart Reading & Interpretation,Hip-Hop/Rap/EDM,,,,,,,Performance,
247398,performances,"Tim Proznick - ""Futuristic Solitude""",,,,,,,,Gigging Tips & Gear,
247400,course,The Grooves Of Alice Cooper,,,,,,,,,
247403,student-collaborations,WotE #45 - This Love,Jazz/Blues,,,,,,,Performance,
24804,course,Useful Grooves Drummers Should Know,,,,,,,,,
248494,gear-guides,Let's Talk Gear!,Hard Rock/Metal,,,,,,,Performance,
248500,boot-camps,Single Bass Drum Boot Camp,,,,,,,,,
248505,quick-tips,The Importance Of Singing What You Play,,,,,,,,Practice Tips,
248507,quick-tips,Tips For Teen Drummers,,,,,,,,Podcast,
248511,gear-guides,Daru Jones Gear Breakdown,,,,,,,,,
248515,course,Intermediate Drum Fills,,,,,,,,Gigging Tips & Gear,
248517,quick-tips,A Reason To Master Your Rolls,,,,,,,,,
248522,performances,"The JDS Quartet - ""The Cha Cha""",,Rudiments,,,,,,Gigging Tips & Gear,
24893,course,Quickstart Guide To Recording The Drums,,,,,,,,,
24958,course,Developing Double Bass,,Setup & Tuning,,,,,,Gigging Tips & Gear,
24990,gear-guides,Re-Wrapping Your Drum Shells,,Setup & Tuning,,,,,,Gigging Tips & Gear,Other
250067,quick-tips,Dare To Be Different,,,,,,,,Podcast,
250072,gear-guides,Larnell Lewis Gear Breakdown,,Rudiments,,,,,,Practice Tips,
250079,quick-tips,8 Tips For Playing Electronic Drums,,,,,,,,Gigging Tips & Gear,
250194,podcasts,Drumeo GAB - Anika Nilles,,,,,,,,,
250195,podcasts,Drumeo GAB - Chris Coleman,,,,,,,,,
25022,gear-guides,Adam's Favorite Drumming Gadgets,,,,,,,,,
25024,challenges,Quintuplet Sticking Challenge,,Foot Technique,,,,Double Bass,,,
25059,course,Metal Chops,,Setup & Tuning,,,,,,Gigging Tips & Gear,
25082,challenges,40-Day Rudiment Challenge,,,,,,,,,
25104,challenges,Septuplet Sticking Challenge,,Hand Technique,Rudiments,,,,,,
25114,course,The Moeller Technique,,,,,,,,,
25142,gear-guides,Everything You Need To Know About Cymbals,,Hand Technique,Rudiments,Notation,Time Signatures,Fills & Chops,,,
25151,course,Building Creativity With Groupings,,,,,,,,,
252231,podcasts,Drumeo GAB - Horacio Hernandez,,,,,,,,,
25227,course,Basic Brush Technique,,Setup & Tuning,,,,,,Gigging Tips & Gear,
252405,quick-tips,A Guide To Playing Your First Gig,,,,,,,,,
252408,course,The First 5 Pages Of Stick Control,,,,,,,,Gigging Tips & Gear,
252409,podcasts,Drumeo GAB - Steve Smith,,,,,,,,,
25268,on-the-road,NAMM 2016 Recap,,,,,,Making Music,,,
25341,gear-guides,Everything You Need To Know About Snare Drums,,,,,,,,,
253417,quick-tips,30 Different Snare Sounds - No Tuning,,,,,,,,Gigging Tips & Gear,
253421,performances,"Oz Noy - ""Get Down""",,,,,,,,,
253422,podcasts,Drumeo GAB - Dom Famularo,,Dynamics,,,,,,,
253424,quick-tips,4 Tips To Learn Hard Songs Faster,,,,,,,,Podcast,
253433,performances,"Mathieu Fiset & The RoboJazz Band - ""Get The Groove Right""",,,,,,,,Gigging Tips & Gear,
253436,course,Playing The Beats You Hear In The Song,,,,,,,,,
253438,podcasts,Drumeo GAB - Aquiles Priester,,,,,,,,,
25384,course,Introduction To Brazilian Grooves,,,,,,,,,
254156,quick-tips,Developing A Smooth Right Hand,,,,,,Grooves,,Gigging Tips & Gear,
254160,boot-camps,Beginner's Ghost Note Boot Camp,,Dynamics,,,,,,,
254162,performances,"Mathieu Fiset & The RoboJazz Band - ""Blue Jacket""",Jazz/Blues,,,,,Grooves,Fills & Chops,,
254164,performances,The Dillinger Escape Plan Medley,Jazz/Blues,,,,,,,Performance,
254165,podcasts,Drumeo GAB - Harry Miree,Hard Rock/Metal,,,,,,,Performance,
254169,quick-tips,The Triplet Pataflafla,,,,,,,,Podcast,
254176,boot-camps,Beginner's Bass Drum Doubles Boot Camp,,,,,,Fills & Chops,,,
254178,performances,"Rashid Williams - ""Speak To Me""",,,,,,,,Other,
254180,course,Making The Paradiddle-diddle Rock,,,,,,Double Bass,,,
254181,podcasts,Drumeo GAB - Ghost-Note,,,,,,,,,
254183,gear-guides,Glen Sobel Gear Breakdown,,,,,,,,Podcast,
254194,performances,"Steely Dan - ""Black Cow""",,,,,,,,,
254195,course,The Grooves Of Death Cab For Cutie,Jazz/Blues,,,,,Independence,,,
254196,podcasts,Drumeo GAB - Tommy Igoe,Jazz/Blues,,,,,,,Performance,
25460,gear-guides,"Become ""One"" With Your Sampling Pad #1",,,,,,,,,
25464,course,Brush Rhythms For The Working Drummer,,,,,,,,,
25496,gear-guides,How To Create & Play Stackers,Latin/World,,,,,Grooves,,,
255002,quick-tips,17 Iconic Drum Fills,,Rudiments,,,,,,,
255003,quick-tips,3 Easy Fills That Sound Hard,,Rudiments,,,,Grooves,Fills & Chops,,
255004,gear-guides,Paiste 602 Reissue Demo,,,,,,,,Gigging Tips & Gear,
255005,quick-tips,The 5 Most Overused Drum Fills,,,,,,,,Podcast,
25588,course,Hi-Hat-Openings For Rock,,,,,,,,,
25600,course,Mastering Time And Groove Using a Metronome,,,,,,,,,
25637,course,Introduction To Odd Time Signatures,,,,,,,,,
256440,quick-tips,More Iconic Jazz Licks From Steve Lyman,,,,,,,,,
25651,course,Phrasing Your Sextuplet Fills,,,,,,Grooves,Independence,,
25684,gear-guides,"Become ""One"" With Your Sampling Pad #2",,,,,,,,,
257026,quick-tips,Dave & Jared Test Out Rhythm Games,,Dynamics,,,,,,,
25726,challenges,The Linear-Groove Challenge,,,,,,,,,
257364,boot-camps,Beginner's Jazz independence Boot Camp,,,,,,,,Podcast,
25761,challenges,Snare Solo Challenge #2,,,,,,Fills & Chops,,,
257697,gear-guides,Drumeo Instructors Show Their Practice Spaces,,,,,,,,Podcast,
257704,course,Alesis Nitro Mesh & Surge Definitive Gear Guide,Jazz/Blues,,,,,,,Performance,
257705,podcasts,Drumeo GAB - Casey Cooper,,,,,,,,,
257708,quick-tips,Anika's Most Important Tip For Drummers,Pop/Rock,,,,,Grooves,,,
257712,performances,Two Drummers Play Perfectly at the Same Time,,,,,,,,Podcast,
257714,course,Yamaha DTX-402 Series Kit Gear Guide,,,,,,,,Podcast,
257715,challenges,Paradiddle-diddle Turn-around Pyramid,,,,,,,,Practice Tips,
257716,podcasts,Drumeo GAB - Stephen Taylor,,,,,,,,,
25789,course,Percussive Orchestration Around The Kit,Hip-Hop/Rap/EDM,,,,,,Making Music,Performance,
258174,course,Linear Singles,,,,,,,,,
259056,podcasts,Drumeo GAB - Gregory Storey,,,,,,,,,
259058,gear-guides,Gregg Bissonette Gear Breakdown,,,,,,Fills & Chops,Grooves,,
259060,course,How To Use Drumeo,,,,,,,,Gigging Tips & Gear,
259067,performances,"Buddy Rich Big Band - ""Nutville""",,,,,,,,Other,
260144,podcasts,Drumeo GAB - Brian Frasier-Moore,,,,,,,,,
260148,gear-guides,Dorothea Taylor Gear Breakdown,,,,,,,,Gigging Tips & Gear,
261648,quick-tips,"The 5 Levels Of ""Smells Like Teen Spirit""",,,,,,Grooves,,Other,
261649,quick-tips,The Drum Groove That Infuenced Anika Nilles,,,,,,,,,
261650,course,Yamaha DTX502 Series Kit Gear Guide,,,,,,,,Other,
261651,in-rhythm,Jason McGerr,,,,,,Grooves,Fills & Chops,,
261652,podcasts,Drumeo GAB - Norbert Saemann,,,,,,,,,
261661,quick-tips,The Fastest Way To Make Drumming Progress,,,,,,,,Performance,
261662,performances,"Pete Lockett - ""Seven Gateways Of Time""",,,,,,,,Practice Tips,
261665,course,Roland TD17 Series Kit Gear Guide,,,,,,,,Performance,
261666,podcasts,Drumeo GAB - El Estepario Siberiano,,,,,,,,Gigging Tips & Gear,
261667,gear-guides,Gil Sharone Gear Breakdown,,,,,,,,,
261672,quick-tips,Dennis Chambers' Influences,,,,,,,,Other,
261675,performances,Xeno Bounce,,,,,,,,Other,
261677,podcasts,Drumeo GAB - Aaron Comess,Funk/Disco,,,,,,,Performance,
26207,course,Polyrhythmic Phrasing Over The Barline,,Timing,,Ear Training,,,,Practice Tips,
262253,solos,Brush Solo #1,,,,,,,,Gigging Tips & Gear,
262500,challenges,Shedding With Eric Moore,,,,,,,,,
262502,course,The Soul Hop Grooves Of Daru Jones,,,,,,,,Practice Tips,
262503,podcasts,Drumeo GAB - Matt Greiner,R&B/Soul,,,,,Grooves,,,
262699,gear-guides,"The 10,000 Rim Shot Challenge - Drumeo Vater Sticks",,,,,,,,Podcast,
262700,gear-guides,Testing $700 Of Drumsticks,,,,,,,,Gigging Tips & Gear,
26298,gear-guides,Setting Up And Tuning A New Kit,,,,,,,,,
26305,challenges,Sight Reading Challenge #3,,Setup & Tuning,,,,,,,
26309,gear-guides,Everything You Need To Know About Drum Heads,,,,,,,,,
263301,performances,"Revocation - ""Blood Atonement""",,,,,,,,Other,
263303,podcasts,Drumeo GAB - Andy Prado Jr.,Hard Rock/Metal,,,,,,,Performance,
263304,quick-tips,On-The-Job Essentials For Drummers,,,,,,,,,
263309,gear-guides,Harry Miree Gear Breakdown,,,,,,,,Podcast,
263311,course,Breaking The Rules Of Drum Tuning,,,,,,,,,
263312,podcasts,Drumeo GAB - Daru Jones,,Rudiments,,,,Grooves,Fills & Chops,,
26339,course,Refining Your Groove,,,,,,,,,
263826,quick-tips,The Ultimate Drumstick Durability Test,,,,,,,,,
263831,quick-tips,"What's Your Excuse? - ""Duality""",,,,,,,,Gigging Tips & Gear,
263838,performances,Tarron,,,,,,,,Other,
263840,course,Drumline Exercises For Better Stick Control,,,,,,,,,
263842,podcasts,Drumeo Gab - Greyson Nekrutman,,,,,,,,Gigging Tips & Gear,
263844,quick-tips,5 Proven Ways To Fix Your Doubles,,,,,,,,Podcast,
263847,quick-tips,Consistency For A Drummer,,Rudiments,Dynamics,,,,,Practice Tips,
263849,course,Glen's Linear Licks,,,,,,,,,
265401,performances,The 2020 Drumeo Festival Sneak Peek,,,,,,,,,
26600,course,The Grooves Of Chicago,,Hand Technique,,,,,,Practice Tips,
266246,podcasts,Drumeo GAB - Dylan Wissing,,,,,,Grooves,Fills & Chops,,
266254,performances,"Chris Fischer - ""Full Of It""",,,,,,,,,
266257,course,Yamaha EAD10 Definitive Gear Guide,Funk/Disco,,,,,,,Performance,
266258,podcasts,Drumeo GAB - Yoni Madar,,,,,,,,Gigging Tips & Gear,
26651,course,Fastest Way To Get Faster Pt. 1,,,,,,,,,
26666,course,Fastest Way To Get Faster Pt. 2,,,,,,,,,
26680,course,Fastest Way To Get Faster Pt. 3,,Dynamics,,Ear Training,,,,,
266929,quick-tips,What Are Tablas?,,,,,,,,,
266930,podcasts,Drumeo GAB - JT Bates,,,,,,,,Gigging Tips & Gear,
267491,quick-tips,World's Longest Drum Fill,,,,,,,,,
267499,quick-tips,Fine Tuning Your Double Bass With Note Spacing,Pop/Rock,,,,,Fills & Chops,,Performance,
267500,podcasts,Drumeo Gab - Maison Guidry,,,,,,Grooves,Fills & Chops,,
26757,course,Developing Single Pedal Control,R&B/Soul,,,Ear Training,,,Grooves,,
26873,challenges,Edgar's Kick-Butt Kick Challenge,,,,,,,,,
268818,quick-tips,Grooves That Make You Dance,,,,,,,,Podcast,
268824,course,A Beginner's Guide To Extreme Metal,,,,,,,,,
268825,podcasts,Drumeo GAB - Aric Improta,,,,,,,,,
26883,course,Funky Drumming,,,,,,,,,
269422,podcasts,Drumeo GAB - Chris Paprota,Hard Rock/Metal,,,,,Grooves,Fills & Chops,,
269427,quick-tips,5 Essential EDM Beats,,,,,,,,Podcast,
269432,performances,"Chris Fischer - ""Density Altitude""",,,,,,,,Gigging Tips & Gear,
269436,course,Making Music With Rudiments,,,,,,,,,
269444,performances,"Chris Fischer - ""Blaster Master""",,,,,,,,,
269446,podcasts,Drumeo Gab - Jeremy Taggart,,,,,,,,,
269917,quick-tips,5 Tips To Improve Your Drum Solos,,,,,,,,,
269918,gear-guides,Testing One Of The Oldest Electronic Drum-sets,,Rudiments,,,,Grooves,Fills & Chops,,
27048,challenges,30-Day Limbic Challenge,,,,,,,,,
27082,course,Creative Concepts With Diddles,,,,,,,,,
270973,gear-guides,JK DrumPlate Gear Guide,Hard Rock/Metal,,,,,Grooves,Double Bass,,
270975,podcasts,Drumeo GAB - Tony Royster Jr.,,,,,,,,,
271146,performances,"Snarky Puppy - ""What About Me""",,,,,,,,Gigging Tips & Gear,
271147,quick-tips,5 Iconic Double Bass Grooves,,,,,,,,,
271148,quick-tips,5 Styles Any Beginner Can Play,,,,,,,,Podcast,
271638,performances,"The Mark Kelso Jazz Project - ""A Message From Idris""",,,,,,,,Gigging Tips & Gear,
271652,course,Introducing Konokol Into Your Drumming Vocabulary,,,,,,,,,
271654,podcasts,Drumeo GAB - Greg Hersey,,,,,,,Making Music,,
271661,quick-tips,Larnell Lewis' Secret Hybrid Snare Drum,,,,,,,,Podcast,
271667,gear-guides,Sarah Thawer Gear Breakdown,,,,,,,,,
271668,podcasts,Drumeo GAB - Matt Bover,,,,,,,,Gigging Tips & Gear,Performance
27174,challenges,Practice With Aaron - Beginner Sticking Challenge,,,,,,,,,
27205,challenges,The Self-Review Challenge,,,,,,,,,
27243,challenges,Sight-Reading Challenge #4,,,,,,,,Practice Tips,
272456,quick-tips,How To Play Drums With One Arm,,,,,,,,Podcast,
272739,performances,"Michael Jackson - ""Thriller""",Jazz/Blues,,,,,,,Performance,
272744,course,Modern Uses For The Herta,,,,,,,,,
272745,podcasts,Drumeo GAB - Domino Santantonio,,,,,,,,,
27297,course,Afro Cuban Claves,Hard Rock/Metal,,,,,,Making Music,Performance,
273266,quick-tips,5 Double Bass Songs For Beginners,,Rudiments,,,,Fills & Chops,Grooves,,
273269,quick-tips,6 Reasons To Love Lars Ulrich,Hard Rock/Metal,,,,,Grooves,Double Bass,,
273277,podcasts,Drumeo GAB - Stanton Moore,,,,,,,,Other,
27373,gear-guides,Everything You Need To Know About Drumsticks,,,,,,,,Other,
27406,course,How To Practice Effectively,,,,Sight Reading,,,,,
274364,quick-tips,Larnell Lewis Reacts To Snarky Puppy Covers,Hard Rock/Metal,,,,,,,Performance,
274368,course,Electronic Multi-Pad Gear Guide,,,,,,,,Other,
274369,podcasts,Drumeo GAB - Jack Thomas,,,,,,,,,
274677,quick-tips,Breaking Down 5 Iconic Neil Peart Licks,,,,,,,,Podcast,
274682,quick-tips,The 20 Most Recognizable Drum Beats,,,,,,,,,
274688,performances,The (Super) Mario Medley,,,,,,Grooves,,,
274689,podcasts,Drumeo Gab - Patch Mahoney,,,,,,,,Other,
27511,course,6/8 Afro Cuban,,,,,,,,,
275276,quick-tips,Drumeo 2020 Christmas Special Announcement,Pop/Rock,,,,,Grooves,Fills & Chops,,
27596,gear-guides,Digital Drumming #1 - Triggering & Low Latency,Latin/World,,,,,Independence,Grooves,,
276234,performances,"Hot Music Factory - ""Sunday Morning""",,,,,,,,Podcast,
276241,podcasts,Drumeo GAB - Mike Dolbear,,,,,,,,,
276247,course,The Grooves Of Snarky Puppy,,,,,,,,Podcast,
27627,course,The 6 Elements Of Ghost Notes,,,,,,,,Other,
276886,podcasts,Drumeo GAB - Brody Simpson,,,,,,,,,
27734,gear-guides,Digital Drumming #2 - Your Own User Kits,Latin/World,,,,,Grooves,,,
27764,course,How To Hold Your Drumsticks,,Setup & Tuning,,,,,,,
27783,course,Mozambique,,,,,,,,,
27827,challenges,Upbeat-Groove Challenge,,,,,,,,Other,
27835,gear-guides,Everything You Need To Know About Drum Thrones,,,,,,,,,
278478,solos,Mark Kelso Solo,Jazz/Blues,,,,,Grooves,,,
278487,quick-tips,The Grooves Of Elvin Jones,,,,,,,,Performance,
278498,course,A Beginner's Guide To Double Bass,,,,,,,,,
27892,gear-guides,Everything You Need To Know About Cymbal Stands,Country/Folk,,,,,,Making Music,Performance,
27933,gear-guides,Review - Soundbrenner Pulse Metronome,Latin/World,,,,,Grooves,,,
27964,course,Mambo,,,,,,,,,
279803,performances,"The Police - ""Every Little Thing She Does Is Magic""",Jazz/Blues,,,,,Grooves,,,
280491,quick-tips,10 Tips To Level Up Your Worship Drumming,,,,,,,,,Practice Tips
280492,course,Improving Your Jazz Flow,,Timing,,,,,,,Practice Tips
280497,quick-tips,Domino Reacts To TikTok Videos,,,,,,,,,
280498,course,Roland TD-07 Gear Guide,,,,,,,,,Other
28051,gear-guides,Everything You Need To Know About Bass Drum Pedals,,,,,,,,,
28072,course,Advanced Coordination And Metric Modulation,,,,,,,,,
280989,gear-guides,Tuning Gadgets You've Always Wondered About,,,,,,Double Bass,Grooves,,
281001,quick-tips,Top 10 Pop Grooves of 2020,,,,,,,,,
28114,challenges,Intermediate Funk Dynamics Challenge,,Timing,,Time Signatures,,Independence,,,
28119,gear-guides,Drum Gear Q&A,,,,,,,,,
281193,coach-stream,Using Drumeo Play-Alongs,,,,,,,,,Other
281195,coach-stream,The Patafla-HUH?!,,,,,,Grooves,Fills & Chops,,Gigging Tips & Gear
281196,coach-stream,The Ultimate Drum Timing Challenge,,,,,,,,,
281198,coach-stream,Drum Soloing Tips & Tricks,,,,,,,,,Other
281199,coach-stream,Drum Tips From A Drum Tech,,,,,,,,,
281201,coach-stream,Drum Fills For Newbies,,,,,,,,,Gigging Tips & Gear
281202,coach-stream,Snare Drum Independence,Hard Rock/Metal,,,Notation,,Fills & Chops,,,
281204,coach-stream,Welcome To Aric Improta’s Coach Page,,,,,,,,,Other
281207,coach-stream,The Importance Of Creativity,,,,,,,,,Gigging Tips & Gear
281208,coach-stream,The Importance Of Creativity Part 2,Jazz/Blues,,,,,Grooves,Independence,,
281210,coach-stream,Taking Influence From Outside Of Your Field,,,,,,Independence,,,Practice Tips
281212,coach-stream,The Mindset Of Creativity,Latin/World,,,,,Grooves,,,
281213,coach-stream,Balancing Practice With Other Aspects Of The Job,Latin/World,,,,,Grooves,Fills & Chops,,
281214,coach-stream,Figuring Out Your Artistic Morals,,,,Ear Training,,,,,Gigging Tips & Gear
281215,coach-stream,Writing Solos / Drum Parts,,,,,,,,,Other
281217,coach-stream,Welcome To Sarah's Chamber Of Fun!,,,,,,,,,Other
281219,coach-stream,"Using The ""Taal""/""Tala Principles To Solo In Odd Meters",,Hand Technique,Rudiments,,,,,,
281220,coach-stream,"Originality, Time And Feel Behind The Kit",,Rudiments,,,,,,,
281221,coach-stream,Let's Hang And Talk!,,Rudiments,,,,,,,
281222,coach-stream,How To Be A Versatile And Working Drummer,,Rudiments,,,,Grooves,Fills & Chops,,
281223,coach-stream,MUST-KNOW Indian Grooves,,,,,,,,,
281224,coach-stream,PRACTICE WITH ME! Let's Shed Together :),,Rudiments,,,,,,,
281226,coach-stream,Chops Building!,,Rudiments,,,,Grooves,Fills & Chops,,
281228,coach-stream,Who Is This Dr. Throwdown. An Introduction,Hard Rock/Metal,,,,,Making Music,,,Practice Tips
